Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,1384,USD,106.880556,5.66,108.720833,5.14
US900123CF53,22.03.2024,1474,USD,103.017361,5.65,104.849306,5.15
US900123CV04,10.08.2024,1615,USD,102.486528,5.83,104.321806,5.38
US900123CW86,14.11.2024,1711,USD,100.763889,5.85,102.34,5.47
US900123AW05,05.02.2025,1794,USD,106.996528,5.88,108.9375,5.44
US900123CX69,13.03.2025,1830,USD,93.831944,5.75,95.055556,5.47
US900123CJ75,14.04.2026,2227,USD,92.886806,6.0,94.810417,5.61
US900123CK49,09.10.2026,2405,USD,94.70625,6.25,96.633333,5.88
US900123CL22,25.03.2027,2572,USD,101.483333,6.22,103.516667,5.87
US900123CP36,17.02.2028,2901,USD,93.688194,6.19,95.716667,5.86
US900123CQ19,24.10.2028,3151,USD,100.421875,6.41,102.455903,6.1
US900123CT57,26.04.2029,3335,USD,108.692014,6.75,110.734375,6.47
US900123AL40,15.01.2030,3599,USD,138.03125,6.77,141.097222,6.43
US900123CY43,13.03.2030,3656,USD,91.654167,6.44,92.883333,6.27
US900123AT75,14.02.2034,5090,USD,110.555556,6.87,113.6,6.56
US900123AY60,17.03.2036,5852,USD,101.909722,7.02,104.947917,6.71
US900123BB58,05.03.2038,6570,USD,102.580556,7.0,105.620833,6.72
US900123BG46,30.05.2040,7387,USD,96.98125,7.21,100.01875,6.92
US900123BJ84,14.01.2041,7616,USD,89.041667,7.1,92.075,6.8
US900123CB40,16.04.2043,8438,USD,83.061458,6.46,86.088542,6.17
US900123CG37,17.02.2045,9111,USD,95.529861,7.04,98.566667,6.78
US900123CM05,11.05.2047,9924,USD,87.634722,6.92,90.666667,6.65
XS1843443356,31.03.2025,1848,EUR,103.221995,4.88,106.247268,4.2
XS1629918415,14.06.2025,1923,EUR,95.013661,4.87,98.031421,4.19
XS1909184753,16.02.2026,2170,EUR,100.312568,5.2,103.340984,4.61
