Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CW86,14.11.2024,13,USD,102.204778,16.13,103.148000,0.00
US900123AW05,05.02.2025,96,USD,101.971806,6.44,103.098750,2.28
US900123CX69,13.03.2025,132,USD,99.836667,6.25,100.991889,3.16
US900123CZ18,14.10.2025,347,USD,101.224042,5.36,102.433875,4.12
US900123DB31,26.01.2026,451,USD,100.315472,5.54,101.621250,4.48
US900123CJ75,14.04.2026,529,USD,98.233694,5.68,99.564917,4.74
US900123CK49,09.10.2026,707,USD,98.700917,5.76,100.245083,4.93
US900123CL22,25.03.2027,874,USD,100.915000,5.85,102.478667,5.18
USM88269US88,24.09.2027,1057,USD,108.011889,5.88,109.614444,5.33
US900123DF45,15.01.2028,1170,USD,113.882639,6.05,115.489361,5.55
US900123CP36,17.02.2028,1203,USD,98.078472,6.13,99.735417,5.59
US900123CQ19,24.10.2028,1453,USD,99.786097,6.22,101.470153,5.76
US900123DH01,14.03.2029,1594,USD,111.918958,6.52,113.546125,6.13
US900123CT57,26.04.2029,1637,USD,103.968903,6.62,105.625625,6.21
US900123AL40,15.01.2030,1901,USD,129.111528,6.06,131.403472,5.63
US900123CY43,13.03.2030,1958,USD,94.115000,6.73,96.006333,6.31
US900123DJ66,13.07.2030,2080,USD,113.455500,6.82,115.290889,6.47
US900123DA57,15.01.2031,2266,USD,96.559944,6.99,98.373056,6.63
US900123DC14,26.06.2031,2428,USD,95.882931,7.05,97.785208,6.69
US900123DL13,17.07.2032,2815,USD,101.446333,7.23,103.132500,6.95
US900123DG28,19.01.2033,3001,USD,115.939250,7.20,117.883417,6.92
US900123DD96,20.09.2033,3245,USD,96.228278,7.19,98.150500,6.90
US900123AT75,14.02.2034,3392,USD,108.269111,7.02,110.295000,6.75
US900123DK30,15.05.2034,3482,USD,105.938972,7.27,107.725694,7.02
US900123DN78,03.01.2035,3715,USD,94.727556,7.32,96.455778,7.08
US900123AY60,17.03.2036,4154,USD,97.113278,7.36,98.946667,7.13
US900123BB58,05.03.2038,4872,USD,100.784778,7.29,103.045333,7.03
US900123BG46,30.05.2040,5689,USD,94.363250,7.69,96.424250,7.46
US900123BJ84,14.01.2041,5918,USD,85.345333,7.80,87.272000,7.58
US900123CB40,16.04.2043,6740,USD,71.271125,7.87,73.104292,7.64
US900123CG37,17.02.2045,7413,USD,87.916806,7.97,89.778417,7.77
US900123CM05,11.05.2047,8226,USD,79.363278,8.00,81.161167,7.80
XS1843443356,31.03.2025,150,EUR,102.549315,4.93,104.208000,1.00
XS1629918415,14.06.2025,225,EUR,100.491575,4.45,102.232192,1.64
XS1909184753,16.02.2026,472,EUR,105.292781,3.88,107.299612,2.34
XS2361850527,08.07.2027,979,EUR,102.172411,4.05,104.213356,3.27
XS2790222116,21.05.2030,2027,EUR,106.589575,5.23,108.480959,4.85
