KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,696,USD,103.670583,5.56,105.589861,4.54
US900123CF53,22.03.2024,786,USD,101.303556,6.09,103.3325,5.09
US900123CV04,10.08.2024,927,USD,102.762056,6.42,104.787333,5.57
US900123CW86,14.11.2024,1023,USD,98.907,6.47,100.938111,5.68
US900123AW05,05.02.2025,1106,USD,105.095125,6.78,107.131097,6.06
US900123CX69,13.03.2025,1142,USD,94.963139,6.62,97.00675,5.88
US900123CZ18,14.10.2025,1357,USD,99.83225,6.98,101.870667,6.36
US900123DB31,26.01.2026,1461,USD,92.194,7.02,94.218389,6.42
US900123CJ75,14.04.2026,1539,USD,91.000167,7.09,93.063778,6.49
US900123CK49,09.10.2026,1717,USD,92.008958,7.28,94.039042,6.75
US900123CL22,25.03.2027,1884,USD,96.002667,7.42,98.046,6.93
US900123CP36,17.02.2028,2213,USD,91.028542,7.46,93.106014,7.01
US900123CQ19,24.10.2028,2463,USD,93.754278,7.63,95.833306,7.22
US900123CT57,26.04.2029,2647,USD,100.69525,7.84,102.798611,7.47
US900123AL40,15.01.2030,2911,USD,124.396847,7.77,127.085819,7.39
US900123CY43,13.03.2030,2968,USD,87.151583,7.73,89.24275,7.36
US900123DA57,15.01.2031,3276,USD,87.958806,7.88,90.025861,7.53
US900123DD96,20.09.2033,4255,USD,91.151,7.98,93.111111,7.71
US900123AT75,14.02.2034,4402,USD,103.884,7.96,106.175444,7.67
US900123AY60,17.03.2036,5164,USD,92.901542,8.02,95.124736,7.74
US900123BB58,05.03.2038,5882,USD,96.224583,7.99,98.784861,7.7
US900123BG46,30.05.2040,6699,USD,88.106,8.12,90.4165,7.86
US900123BJ84,14.01.2041,6928,USD,80.925,7.99,83.223333,7.72
US900123CB40,16.04.2043,7750,USD,73.721167,7.49,75.82625,7.25
US900123CG37,17.02.2045,8423,USD,87.405042,8.12,89.536847,7.9
US900123CM05,11.05.2047,9236,USD,78.445917,7.83,80.567861,7.6
XS1843443356,31.03.2025,1160,EUR,103.394041,4.77,105.484384,4.06
XS1629918415,14.06.2025,1235,EUR,97.582329,4.69,99.675137,4.0
XS1909184753,16.02.2026,1482,EUR,104.721822,5.25,106.792315,4.68
XS2361850527,08.07.2027,1989,EUR,96.820233,5.59,99.011205,5.11
