Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,466,USD,101.336111,7.47,103.844389,5.43
US900123CF53,22.03.2024,556,USD,98.70325,8.62,101.250194,6.81
US900123CV04,10.08.2024,697,USD,96.499083,8.71,99.050361,7.24
US900123CW86,14.11.2024,793,USD,95.520111,8.86,98.071222,7.54
US900123AW05,05.02.2025,876,USD,97.167472,9.08,99.763444,7.86
US900123CX69,13.03.2025,912,USD,89.047,9.26,91.619611,8.03
US900123CZ18,14.10.2025,1127,USD,94.706542,9.39,97.286958,8.39
US900123DB31,26.01.2026,1231,USD,87.350139,9.44,89.941528,8.47
US900123CJ75,14.04.2026,1309,USD,85.974028,9.55,88.579639,8.61
US900123CK49,09.10.2026,1487,USD,86.493417,9.59,89.0695,8.75
US900123CL22,25.03.2027,1654,USD,89.159,9.8,91.712333,9.05
USM88269US88,24.09.2027,1837,USD,100.161222,9.59,102.733,8.94
US900123CP36,17.02.2028,1983,USD,80.869139,9.85,83.475611,9.15
US900123CQ19,24.10.2028,2233,USD,85.475931,9.87,88.089958,9.24
US900123CT57,26.04.2029,2417,USD,91.541736,10.01,94.231097,9.42
US900123AL40,15.01.2030,2681,USD,111.649194,9.97,115.014167,9.37
US900123CY43,13.03.2030,2738,USD,75.005,10.08,77.666167,9.49
US900123DA57,15.01.2031,3046,USD,78.004611,10.08,80.657667,9.54
US900123DD96,20.09.2033,4025,USD,79.883611,10.03,82.515722,9.57
US900123AT75,14.02.2034,4172,USD,90.202444,9.52,93.327889,9.05
US900123AY60,17.03.2036,4934,USD,81.012111,9.91,83.856306,9.47
US900123BB58,05.03.2038,5652,USD,81.118111,9.64,84.187389,9.21
US900123BG46,30.05.2040,6469,USD,77.75125,9.62,80.55775,9.22
US900123BJ84,14.01.2041,6698,USD,67.945333,9.95,70.735667,9.52
US900123CB40,16.04.2043,7520,USD,62.384625,9.19,65.021708,8.79
US900123CG37,17.02.2045,8193,USD,71.101472,9.91,73.872278,9.52
US900123CM05,11.05.2047,9006,USD,65.498611,9.65,68.198556,9.25
XS1843443356,31.03.2025,930,EUR,96.729425,6.99,99.475767,5.76
XS1629918415,14.06.2025,1005,EUR,91.900274,6.91,94.703082,5.72
XS1909184753,16.02.2026,1252,EUR,96.807534,7.28,99.661027,6.3
XS2361850527,08.07.2027,1759,EUR,87.367082,7.82,90.260055,7.03
