Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CW86,14.11.2024,93,USD,100.697444,8.26,102.122556,2.68
US900123AW05,05.02.2025,176,USD,100.320889,7.02,101.717861,4.10
US900123CX69,13.03.2025,212,USD,100.222833,7.00,101.829444,4.18
US900123CZ18,14.10.2025,427,USD,102.224292,6.26,103.820708,4.87
US900123DB31,26.01.2026,531,USD,98.331306,6.13,100.053694,4.89
US900123CJ75,14.04.2026,609,USD,98.472861,6.12,100.200472,5.02
US900123CK49,09.10.2026,787,USD,99.157167,6.14,100.888250,5.28
US900123CL22,25.03.2027,954,USD,101.737000,6.23,103.480333,5.52
USM88269US88,24.09.2027,1137,USD,109.685556,6.31,111.450333,5.72
US900123DF45,15.01.2028,1250,USD,111.238056,6.42,112.957917,5.90
US900123CP36,17.02.2028,1283,USD,98.678556,6.36,100.517028,5.77
US900123CQ19,24.10.2028,1533,USD,100.631514,6.46,102.488542,5.96
US900123DH01,14.03.2029,1674,USD,114.110208,6.74,115.875292,6.33
US900123CT57,26.04.2029,1717,USD,105.556319,6.79,107.418681,6.35
US900123AL40,15.01.2030,1981,USD,126.808611,6.18,129.544583,5.68
US900123CY43,13.03.2030,2038,USD,95.209500,6.77,97.078667,6.36
US900123DJ66,13.07.2030,2160,USD,111.098417,6.96,112.973111,6.60
US900123DA57,15.01.2031,2346,USD,94.702778,7.08,96.485833,6.73
US900123DC14,26.06.2031,2508,USD,94.192014,7.10,96.067653,6.75
US900123DL13,17.07.2032,2895,USD,100.204583,7.18,101.857167,6.91
US900123DG28,19.01.2033,3081,USD,113.875000,7.25,115.774083,6.97
US900123DD96,20.09.2033,3325,USD,97.914944,7.21,99.850056,6.91
US900123AT75,14.02.2034,3472,USD,110.522778,7.04,0.000000,0.00
US900123DK30,15.05.2034,3562,USD,104.223889,7.28,105.971250,7.04
US900123AY60,17.03.2036,4234,USD,98.568194,7.42,100.533389,7.17
US900123BB58,05.03.2038,4952,USD,102.113944,7.38,104.250222,7.13
US900123BG46,30.05.2040,5769,USD,93.126750,7.66,95.101250,7.43
US900123BJ84,14.01.2041,5998,USD,84.408333,7.75,86.308667,7.52
US900123CB40,16.04.2043,6820,USD,72.889375,7.82,74.659458,7.60
US900123CG37,17.02.2045,7493,USD,89.960889,7.95,91.827694,7.75
US900123CM05,11.05.2047,8306,USD,78.467444,7.95,80.236389,7.75
XS1843443356,31.03.2025,230,EUR,101.285616,5.23,102.925959,2.64
XS1629918415,14.06.2025,305,EUR,99.112247,5.00,100.814055,2.91
XS1909184753,16.02.2026,552,EUR,103.000169,4.86,104.751585,3.67
XS2361850527,08.07.2027,1059,EUR,99.496507,4.72,101.418479,4.01
XS2790222116,21.05.2030,2107,EUR,102.830904,5.76,104.659096,5.39
