Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CR91,23.12.2023,96,USD,100.954806,10.02,102.889083,2.77
US900123CF53,22.03.2024,186,USD,101.305111,8.83,103.278056,4.87
US900123CV04,10.08.2024,327,USD,99.166278,8.11,101.199556,5.76
US900123CW86,14.11.2024,423,USD,99.053889,8.25,101.083000,6.39
US900123AW05,05.02.2025,506,USD,99.813903,8.20,101.854875,6.65
US900123CX69,13.03.2025,542,USD,94.407028,8.37,96.461639,6.86
US900123CZ18,14.10.2025,757,USD,98.863083,8.44,100.906500,7.36
US900123DB31,26.01.2026,861,USD,92.947111,8.44,94.989500,7.45
US900123CJ75,14.04.2026,939,USD,92.309056,8.44,94.354667,7.51
US900123CK49,09.10.2026,1117,USD,92.744125,8.43,94.791208,7.63
US900123CL22,25.03.2027,1284,USD,95.229333,8.56,97.298667,7.86
USM88269US88,24.09.2027,1467,USD,104.429667,8.52,106.505444,7.92
US900123DF45,15.01.2028,1580,USD,105.899125,8.69,107.926986,8.15
US900123CP36,17.02.2028,1613,USD,88.654319,8.37,90.704792,7.78
US900123CQ19,24.10.2028,1863,USD,92.633000,8.54,94.693028,8.02
US900123DH01,14.03.2029,2004,USD,101.708167,9.00,103.795250,8.53
US900123CT57,26.04.2029,2047,USD,97.979639,8.78,100.048000,8.30
US900123AL40,15.01.2030,2311,USD,116.845125,8.78,119.366097,8.31
US900123CY43,13.03.2030,2368,USD,82.486917,8.87,84.604083,8.40
US900123DJ66,13.07.2030,2490,USD,101.147569,9.22,103.195264,8.82
US900123DA57,15.01.2031,2676,USD,85.193250,8.94,87.262306,8.52
US900123DC14,26.06.2031,2838,USD,84.587194,8.90,86.649833,8.50
US900123DG28,19.01.2033,3411,USD,102.521458,9.21,104.640542,8.88
US900123DD96,20.09.2033,3655,USD,88.323889,8.77,90.504000,8.41
US900123AT75,14.02.2034,3802,USD,95.754556,8.74,98.073000,8.40
US900123AY60,17.03.2036,4564,USD,84.194097,9.01,86.494292,8.67
US900123BB58,05.03.2038,5282,USD,86.833806,8.92,89.266083,8.60
US900123BG46,30.05.2040,6099,USD,82.160000,9.08,84.575500,8.76
US900123BJ84,14.01.2041,6328,USD,74.496667,9.07,76.888000,8.74
US900123CB40,16.04.2043,7150,USD,65.163333,8.88,67.376417,8.56
US900123CG37,17.02.2045,7823,USD,77.180486,9.13,79.532292,8.83
US900123CM05,11.05.2047,8636,USD,69.436472,9.14,71.725417,8.83
XS1843443356,31.03.2025,560,EUR,100.479861,5.78,102.450134,4.43
XS1629918415,14.06.2025,635,EUR,96.792459,5.76,98.888219,4.46
XS1909184753,16.02.2026,882,EUR,100.888767,6.17,102.855260,5.29
XS2361850527,08.07.2027,1389,EUR,93.683656,6.56,95.794563,5.90
