KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,509,USD,99.648278,8.1,102.943556,5.62
US900123CF53,22.03.2024,599,USD,96.118417,9.74,99.170361,7.68
US900123CV04,10.08.2024,740,USD,96.62625,9.91,99.696528,8.18
US900123CW86,14.11.2024,836,USD,92.350778,10.02,95.426889,8.44
US900123AW05,05.02.2025,919,USD,97.630556,10.13,100.721528,8.7
US900123CX69,13.03.2025,955,USD,88.371167,10.14,91.459778,8.69
US900123CZ18,14.10.2025,1170,USD,91.897792,10.1,94.993208,8.91
US900123DB31,26.01.2026,1274,USD,84.250972,10.26,87.322361,9.11
US900123CJ75,14.04.2026,1352,USD,83.441194,10.14,86.559806,9.02
US900123CK49,09.10.2026,1530,USD,83.686667,10.21,86.64875,9.25
US900123CL22,25.03.2027,1697,USD,86.233,10.38,89.241333,9.49
USM88269US88,24.09.2027,1880,USD,97.326889,10.04,100.209667,9.31
US900123CP36,17.02.2028,2026,USD,80.479722,10.41,83.588194,9.57
US900123CQ19,24.10.2028,2276,USD,82.023347,10.49,85.137375,9.73
US900123CT57,26.04.2029,2460,USD,87.897153,10.6,91.054514,9.9
US900123AL40,15.01.2030,2724,USD,107.902778,10.43,112.35375,9.62
US900123CY43,13.03.2030,2781,USD,74.9375,10.5,78.101667,9.78
US900123DA57,15.01.2031,3089,USD,74.879444,10.56,77.9875,9.91
US900123DD96,20.09.2033,4068,USD,75.655278,10.65,78.791389,10.07
US900123AT75,14.02.2034,4215,USD,89.921111,10.04,93.105556,9.54
US900123AY60,17.03.2036,4977,USD,77.709028,10.31,80.967222,9.78
US900123BB58,05.03.2038,5695,USD,80.788278,10.1,83.993556,9.62
US900123BG46,30.05.2040,6512,USD,72.63675,10.26,75.92925,9.77
US900123BJ84,14.01.2041,6741,USD,65.538333,10.22,68.706667,9.72
US900123CB40,16.04.2043,7563,USD,60.991875,9.31,64.098958,8.84
US900123CG37,17.02.2045,8236,USD,72.048056,10.14,75.219861,9.68
US900123CM05,11.05.2047,9049,USD,63.782778,9.8,66.909722,9.33
XS1843443356,31.03.2025,973,EUR,94.066562,7.83,97.211904,6.45
XS1629918415,14.06.2025,1048,EUR,89.292397,7.72,92.945205,6.18
XS1909184753,16.02.2026,1295,EUR,94.582932,7.78,97.536425,6.78
XS2361850527,08.07.2027,1802,EUR,84.717671,8.35,87.906644,7.47
