Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,1207,USD,105.076583,6.0,107.606861,5.19
US900123CF53,22.03.2024,1297,USD,101.908556,5.95,103.8055,5.37
US900123CV04,10.08.2024,1438,USD,100.739056,6.25,103.314333,5.52
US900123CW86,14.11.2024,1534,USD,99.412,6.22,102.048111,5.51
US900123AW05,05.02.2025,1617,USD,104.771125,6.27,107.187097,5.67
US900123CX69,13.03.2025,1653,USD,94.863306,6.17,97.571917,5.46
US900123CJ75,14.04.2026,2050,USD,92.484167,6.2,95.247778,5.59
US900123CK49,09.10.2026,2228,USD,94.430458,6.38,96.997542,5.85
US900123CL22,25.03.2027,2395,USD,100.060667,6.48,102.659,6.0
US900123CP36,17.02.2028,2724,USD,92.315542,6.48,94.899014,6.02
US900123CQ19,24.10.2028,2974,USD,99.052778,6.63,101.671806,6.21
US900123CT57,26.04.2029,3158,USD,107.50675,6.87,110.319111,6.46
US900123AL40,15.01.2030,3422,USD,135.363347,6.91,138.784319,6.51
US900123CY43,13.03.2030,3479,USD,93.595083,6.58,96.43425,6.16
US900123AT75,14.02.2034,4913,USD,108.379,7.07,111.388444,6.75
US900123AY60,17.03.2036,5675,USD,100.634042,7.15,103.442236,6.85
US900123BB58,05.03.2038,6393,USD,103.916583,7.21,106.961861,6.92
US900123BG46,30.05.2040,7210,USD,96.459,7.25,99.8015,6.93
US900123BJ84,14.01.2041,7439,USD,88.244,7.18,91.397333,6.87
US900123CB40,16.04.2043,8261,USD,80.350667,6.74,83.32275,6.44
US900123CG37,17.02.2045,8934,USD,91.993042,7.36,94.874847,7.1
US900123CM05,11.05.2047,9747,USD,84.743917,7.19,87.810861,6.9
XS1843443356,31.03.2025,1671,EUR,98.822041,5.41,101.937384,4.63
XS1629918415,14.06.2025,1746,EUR,91.512329,5.49,94.825137,4.65
XS1909184753,16.02.2026,1993,EUR,100.792322,5.64,104.025738,4.94
