Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,3152,USD,108.374306,4.85,111.954167,4.38
US900123AW05,05.02.2025,3472,USD,117.75,5.0,121.352431,4.59
US900123CJ75,14.04.2026,3905,USD,94.810417,5.04,98.369444,4.61
US900123AL40,15.01.2030,5277,USD,166.159722,5.32,170.324653,5.04
US900123AT75,14.02.2034,6768,USD,130.55,5.65,134.411111,5.38
US900123AY60,17.03.2036,7530,USD,116.385417,5.73,120.230903,5.45
US900123BB58,05.03.2038,8248,USD,122.020833,5.74,125.871528,5.48
US900123BG46,30.05.2040,9065,USD,113.96875,5.78,117.8125,5.52
US900123BJ84,14.01.2041,9294,USD,103.6,5.75,107.433333,5.49
US900123CB40,16.04.2043,10116,USD,90.226042,5.69,94.04375,5.4
US900123CG37,17.02.2045,10789,USD,115.841667,5.72,119.683681,5.49
