Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,3028,USD,105.947917,5.04,109.495833,4.54
US900123AW05,05.02.2025,3348,USD,118.249306,5.19,121.810764,4.76
US900123CJ75,14.04.2026,3781,USD,93.125694,5.20,96.661111,4.74
US900123AL40,15.01.2030,5153,USD,166.434028,5.52,170.282986,5.24
US900123AT75,14.02.2034,6644,USD,125.761111,5.90,129.577778,5.61
US900123AY60,17.03.2036,7406,USD,111.527778,6.01,115.335069,5.72
US900123BB58,05.03.2038,8124,USD,116.852778,6.02,120.663194,5.74
US900123BG46,30.05.2040,8941,USD,108.881250,6.06,112.687500,5.79
US900123BJ84,14.01.2041,9170,USD,102.383333,6.00,106.183333,5.72
US900123CB40,16.04.2043,9992,USD,86.440625,5.93,90.231250,5.63
US900123CG37,17.02.2045,10665,USD,111.774306,5.92,115.579514,5.67
