Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CR91,23.12.2023,11,USD,102.646472,31.20,104.351750,0.00
US900123CF53,22.03.2024,101,USD,100.497778,8.52,102.324722,1.98
US900123CV04,10.08.2024,242,USD,101.577944,7.24,103.448222,4.37
US900123CW86,14.11.2024,338,USD,99.133556,7.08,101.001667,4.99
US900123AW05,05.02.2025,421,USD,103.054736,6.95,105.092708,5.13
US900123CX69,13.03.2025,457,USD,97.563694,7.20,99.590306,5.49
US900123CZ18,14.10.2025,672,USD,99.530083,7.25,101.518500,6.10
US900123DB31,26.01.2026,776,USD,96.853444,7.30,98.845833,6.27
US900123CJ75,14.04.2026,854,USD,94.220722,7.30,96.249333,6.33
US900123CK49,09.10.2026,1032,USD,94.682125,7.33,96.716208,6.51
US900123CL22,25.03.2027,1199,USD,97.226333,7.41,99.294667,6.69
USM88269US88,24.09.2027,1382,USD,105.587333,7.45,107.657111,6.84
US900123DF45,15.01.2028,1495,USD,111.683292,7.66,113.723153,7.11
US900123CP36,17.02.2028,1528,USD,93.447153,7.44,95.524625,6.84
US900123CQ19,24.10.2028,1778,USD,95.261667,7.51,97.318694,6.99
US900123DH01,14.03.2029,1919,USD,108.725667,7.85,110.782750,7.40
US900123CT57,26.04.2029,1962,USD,100.379306,7.76,102.444667,7.30
US900123AL40,15.01.2030,2226,USD,125.404958,7.59,127.973931,7.14
US900123CY43,13.03.2030,2283,USD,88.545917,7.87,90.667083,7.41
US900123DJ66,13.07.2030,2405,USD,109.237736,8.04,111.298431,7.66
US900123DA57,15.01.2031,2591,USD,91.814583,7.93,93.877639,7.53
US900123DC14,26.06.2031,2753,USD,91.149028,7.94,93.204667,7.56
US900123DG28,19.01.2033,3326,USD,111.271958,8.18,113.349042,7.88
US900123DD96,20.09.2033,3570,USD,91.613556,7.97,93.787667,7.63
US900123AT75,14.02.2034,3717,USD,102.840222,7.97,105.076667,7.65
US900123AY60,17.03.2036,4479,USD,91.167264,8.24,93.492458,7.93
US900123BB58,05.03.2038,5197,USD,93.783472,8.23,96.108750,7.95
US900123BG46,30.05.2040,6014,USD,85.691000,8.39,87.998500,8.11
US900123BJ84,14.01.2041,6243,USD,80.671667,8.43,83.008000,8.13
US900123CB40,16.04.2043,7065,USD,67.593333,8.36,69.768417,8.07
US900123CG37,17.02.2045,7738,USD,83.260319,8.57,85.452125,8.31
US900123CM05,11.05.2047,8551,USD,72.548139,8.52,74.787083,8.25
XS1843443356,31.03.2025,475,EUR,102.684973,5.05,104.598246,3.54
XS1629918415,14.06.2025,550,EUR,99.281240,4.88,101.261000,3.49
XS1909184753,16.02.2026,797,EUR,104.057726,5.29,106.068219,4.32
XS2361850527,08.07.2027,1304,EUR,98.661708,5.38,100.705615,4.74
