Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2209,USD,104.270472,5.42,107.802417,4.76
US900123AW05,05.02.2025,2529,USD,110.855583,5.57,114.396556,5.0
US900123CJ75,14.04.2026,2962,USD,92.073583,5.75,95.597194,5.18
US900123CK49,09.10.2026,3140,USD,95.596083,5.83,99.123167,5.3
US900123CL22,25.03.2027,3307,USD,103.258667,5.91,106.792,5.42
US900123CP36,17.02.2028,3636,USD,94.888333,5.9,97.266806,5.58
US900123AL40,15.01.2030,4334,USD,150.655306,6.03,154.471278,5.69
US900123AT75,14.02.2034,5825,USD,115.389667,6.48,119.184111,6.15
US900123AY60,17.03.2036,6587,USD,106.620333,6.55,110.408528,6.21
US900123BB58,05.03.2038,7305,USD,111.245,6.56,111.410278,6.25
US900123BG46,30.05.2040,8122,USD,103.46825,6.6,107.25575,6.29
US900123BJ84,14.01.2041,8351,USD,94.16,6.57,97.818333,6.25
US900123CB40,16.04.2043,9173,USD,81.826292,6.51,85.353375,6.18
US900123CG37,17.02.2045,9846,USD,99.47325,6.69,103.010056,6.42
US900123CM05,11.05.2047,10659,USD,90.277833,6.65,93.809778,6.36
XS1629918415,14.06.2025,2658,EUR,101.934685,3.31,103.577493,3.06
