Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CV04,10.08.2024,137,USD,100.376389,7.49,102.049667,3.01
US900123CW86,14.11.2024,233,USD,101.361333,6.72,103.147444,3.86
US900123AW05,05.02.2025,316,USD,101.579792,6.71,103.500764,4.45
US900123CX69,13.03.2025,352,USD,97.913472,6.69,99.677083,4.79
US900123CZ18,14.10.2025,567,USD,102.431750,6.67,104.299167,5.42
US900123DB31,26.01.2026,671,USD,97.564667,6.64,99.521056,5.50
US900123CJ75,14.04.2026,749,USD,97.345500,6.67,99.251111,5.66
US900123CK49,09.10.2026,927,USD,98.029458,6.72,99.948542,5.88
US900123CL22,25.03.2027,1094,USD,97.604667,6.90,99.598000,6.17
USM88269US88,24.09.2027,1277,USD,104.927778,7.00,106.925556,6.38
US900123DF45,15.01.2028,1390,USD,110.817569,7.16,112.912431,6.58
US900123CP36,17.02.2028,1423,USD,94.180208,7.02,96.246681,6.40
US900123CQ19,24.10.2028,1673,USD,98.954111,7.07,100.978139,6.54
US900123DH01,14.03.2029,1814,USD,108.085500,7.47,110.072583,7.02
US900123CT57,26.04.2029,1857,USD,104.080083,7.41,105.987444,6.97
US900123AL40,15.01.2030,2121,USD,125.277014,6.99,127.732986,6.55
US900123CY43,13.03.2030,2178,USD,89.223583,7.57,91.305750,7.11
US900123DJ66,13.07.2030,2300,USD,108.765347,7.71,110.776042,7.33
US900123DA57,15.01.2031,2486,USD,92.233472,7.66,94.391528,7.23
US900123DC14,26.06.2031,2648,USD,91.886750,7.62,94.034389,7.21
US900123DG28,19.01.2033,3221,USD,111.537792,7.81,113.511875,7.53
US900123DD96,20.09.2033,3465,USD,92.213333,7.69,94.284444,7.37
US900123AT75,14.02.2034,3612,USD,103.473333,7.63,105.592778,7.33
US900123DK30,15.05.2034,3702,USD,99.528403,7.82,101.468764,7.55
US900123AY60,17.03.2036,4374,USD,92.939875,7.82,95.123069,7.53
US900123BB58,05.03.2038,5092,USD,94.970917,7.90,97.361194,7.61
US900123BG46,30.05.2040,5909,USD,89.895000,8.13,92.332500,7.84
US900123BJ84,14.01.2041,6138,USD,81.620000,8.16,83.761333,7.89
US900123CB40,16.04.2043,6960,USD,70.726667,8.15,72.743750,7.89
US900123CG37,17.02.2045,7633,USD,84.652708,8.25,86.774514,8.01
US900123CM05,11.05.2047,8446,USD,76.229250,8.29,78.241194,8.05
XS1843443356,31.03.2025,370,EUR,104.384817,4.81,106.195090,2.98
XS1629918415,14.06.2025,445,EUR,100.652617,4.87,102.490377,3.30
XS1909184753,16.02.2026,692,EUR,101.124098,4.87,103.027514,3.83
XS2361850527,08.07.2027,1199,EUR,101.741831,4.84,103.530738,4.24
XS2790222116,21.05.2030,2247,EUR,99.435479,6.00,99.892671,5.91
