Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,655,USD,99.840417,8.26,102.212694,6.84
US900123CF53,22.03.2024,745,USD,97.353389,8.64,99.866333,7.26
US900123CV04,10.08.2024,886,USD,95.263889,8.79,97.787167,7.61
US900123CW86,14.11.2024,982,USD,94.072333,8.88,96.547444,7.81
US900123AW05,05.02.2025,1065,USD,96.684042,8.96,99.113014,8.0
US900123CX69,13.03.2025,1101,USD,90.112972,8.85,92.592583,7.86
US900123CZ18,14.10.2025,1316,USD,94.645,8.99,97.074417,8.17
US900123DB31,26.01.2026,1420,USD,86.965167,8.97,89.448556,8.15
US900123CJ75,14.04.2026,1498,USD,85.385,9.1,87.974611,8.28
US900123CK49,09.10.2026,1676,USD,85.694708,9.33,88.171792,8.6
US900123CL22,25.03.2027,1843,USD,89.378667,9.38,92.018,8.67
US900123CP36,17.02.2028,2172,USD,81.432958,9.33,84.198431,8.66
US900123CQ19,24.10.2028,2422,USD,86.421861,9.39,89.157889,8.78
US900123CT57,26.04.2029,2606,USD,93.024833,9.54,95.821194,8.98
US900123AL40,15.01.2030,2870,USD,114.392264,9.55,117.672236,9.01
US900123CY43,13.03.2030,2927,USD,79.365083,9.44,82.07625,8.88
US900123DA57,15.01.2031,3235,USD,79.211972,9.64,81.989028,9.11
US900123DD96,20.09.2033,4214,USD,81.569333,9.62,84.461444,9.14
US900123AT75,14.02.2034,4361,USD,91.506333,9.26,94.451778,8.84
US900123AY60,17.03.2036,5123,USD,83.515625,9.44,86.602819,8.99
US900123BB58,05.03.2038,5841,USD,82.382417,9.41,85.608694,8.97
US900123BG46,30.05.2040,6658,USD,77.5115,9.6,80.669,9.16
US900123BJ84,14.01.2041,6887,USD,70.534,9.49,73.533333,9.06
US900123CB40,16.04.2043,7709,USD,65.772917,8.62,68.681,8.22
US900123CG37,17.02.2045,8382,USD,73.804458,9.49,77.030264,9.06
US900123CM05,11.05.2047,9195,USD,68.09075,9.22,71.134694,8.81
XS1843443356,31.03.2025,1119,EUR,99.693562,6.34,102.444904,5.32
XS1629918415,14.06.2025,1194,EUR,93.339397,6.39,96.104205,5.4
XS1909184753,16.02.2026,1441,EUR,94.817932,6.82,97.591425,5.99
XS2361850527,08.07.2027,1948,EUR,90.289671,7.31,92.964644,6.65
