Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2389,USD,109.384444,4.54,112.916389,3.95
US900123AW05,05.02.2025,2709,USD,117.264069,4.69,120.805042,4.19
US900123CJ75,14.04.2026,3142,USD,98.112389,4.76,101.636,4.26
US900123CK49,09.10.2026,3320,USD,102.117625,4.86,105.644708,4.39
US900123CL22,25.03.2027,3487,USD,111.747667,4.93,115.156,4.52
US900123AL40,15.01.2030,4514,USD,162.407292,5.16,166.223264,4.87
US900123AT75,14.02.2034,6005,USD,126.974889,5.53,130.769333,5.23
US900123AY60,17.03.2036,6767,USD,118.117431,5.58,121.905625,5.28
US900123BB58,05.03.2038,7485,USD,119.754139,5.62,123.544417,5.35
US900123BG46,30.05.2040,8302,USD,115.856,5.64,119.6435,5.38
US900123BJ84,14.01.2041,8531,USD,105.764667,5.62,109.448,5.35
US900123CB40,16.04.2043,9353,USD,92.594833,5.56,96.271917,5.28
US900123CG37,17.02.2045,10026,USD,113.715653,5.66,117.402458,5.43
US900123CM05,11.05.2047,10839,USD,103.139806,5.66,106.82175,5.41
XS1629918415,14.06.2025,2838,EUR,101.870945,3.08,103.638753,2.83
