Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2549,USD,102.502778,5.34,106.066667,4.75
US900123AW05,05.02.2025,2869,USD,113.276736,5.45,116.728681,4.96
US900123CJ75,14.04.2026,3302,USD,93.334722,5.47,96.756944,4.98
US900123CK49,09.10.2026,3480,USD,97.065625,5.59,100.494792,5.13
US900123CL22,25.03.2027,3647,USD,103.866667,5.63,107.053333,5.23
US900123AL40,15.01.2030,4674,USD,156.223958,5.85,159.855903,5.56
US900123AT75,14.02.2034,6165,USD,119.897222,6.18,123.486111,5.89
US900123AY60,17.03.2036,6927,USD,107.748264,6.20,111.324653,5.90
US900123BB58,05.03.2038,7645,USD,112.128472,6.25,115.584028,5.98
US900123BG46,30.05.2040,8462,USD,108.000000,6.27,111.575000,6.00
US900123BJ84,14.01.2041,8691,USD,99.016667,6.18,102.583333,5.90
US900123CB40,16.04.2043,9513,USD,86.720833,6.07,90.275000,5.77
US900123CG37,17.02.2045,10186,USD,106.541319,6.19,110.114931,5.94
