KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,1038,USD,110.495639,3.74,112.301194,3.12
US900123CF53,22.03.2024,1128,USD,107.571944,3.93,109.570833,3.28
US900123CV04,10.08.2024,1269,USD,107.433111,4.08,109.423667,3.5
US900123CW86,14.11.2024,1365,USD,106.516222,4.13,108.498444,3.58
US900123AW05,05.02.2025,1448,USD,111.680319,4.22,113.682264,3.72
US900123CX69,13.03.2025,1484,USD,102.133861,4.17,104.131083,3.65
US900123CZ18,14.10.2025,1699,USD,110.195833,4.45,112.151667,4.02
US900123DB31,26.01.2026,1803,USD,101.804278,4.4,103.307056,4.08
US900123CJ75,14.04.2026,1881,USD,100.608889,4.44,102.626111,4.01
US900123CK49,09.10.2026,2059,USD,102.900875,4.64,104.880042,4.25
US900123CL22,25.03.2027,2226,USD,108.524333,4.83,110.741,4.43
US900123CP36,17.02.2028,2555,USD,100.885236,4.98,103.057181,4.62
US900123CQ19,24.10.2028,2805,USD,108.094583,5.14,110.307639,4.82
US900123CT57,26.04.2029,2989,USD,117.217222,5.36,119.601944,5.04
US900123AL40,15.01.2030,3253,USD,146.498542,5.39,149.300486,5.09
US900123CY43,13.03.2030,3310,USD,101.084417,5.42,103.63775,5.07
US900123DA57,15.01.2031,3618,USD,103.675111,5.63,106.226222,5.3
US900123AT75,14.02.2034,4744,USD,117.933889,6.0,120.597778,5.75
US900123AY60,17.03.2036,5506,USD,109.442681,6.2,112.049069,5.95
US900123BB58,05.03.2038,6224,USD,113.152639,6.3,115.738194,6.07
US900123BG46,30.05.2040,7041,USD,105.0755,6.42,107.8455,6.18
US900123BJ84,14.01.2041,7270,USD,96.207667,6.39,98.829333,6.16
US900123CB40,16.04.2043,8092,USD,85.560083,6.22,87.98425,6.0
US900123CG37,17.02.2045,8765,USD,100.470403,6.59,102.954014,6.39
US900123CM05,11.05.2047,9578,USD,92.555306,6.47,95.019194,6.26
XS1843443356,31.03.2025,1502,EUR,109.775479,3.13,111.996164,2.58
XS1629918415,14.06.2025,1577,EUR,102.802123,3.1,105.03774,2.56
XS1909184753,16.02.2026,1824,EUR,108.398493,3.35,110.690479,2.88
