Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CF53,22.03.2024,2,USD,0.000000,0.00,0.000000,0.00
US900123CV04,10.08.2024,143,USD,100.200556,7.63,102.005833,2.99
US900123CW86,14.11.2024,239,USD,101.065000,7.02,102.889111,4.16
US900123AW05,05.02.2025,322,USD,101.209875,7.02,103.105847,4.82
US900123CX69,13.03.2025,358,USD,97.439639,7.09,99.359250,5.04
US900123CZ18,14.10.2025,573,USD,101.894500,6.97,103.829917,5.67
US900123DB31,26.01.2026,677,USD,96.869500,7.00,98.898889,5.81
US900123CJ75,14.04.2026,755,USD,96.628667,7.00,98.668278,5.92
US900123CK49,09.10.2026,933,USD,97.372208,6.96,99.419292,6.07
US900123CL22,25.03.2027,1100,USD,99.714667,7.20,101.768000,6.44
USM88269US88,24.09.2027,1283,USD,108.251444,7.27,110.232222,6.66
US900123DF45,15.01.2028,1396,USD,109.724986,7.44,111.769847,6.86
US900123CP36,17.02.2028,1429,USD,93.034792,7.35,95.096264,6.72
US900123CQ19,24.10.2028,1679,USD,97.844028,7.33,99.921056,6.79
US900123DH01,14.03.2029,1820,USD,106.659250,7.78,108.715333,7.30
US900123CT57,26.04.2029,1863,USD,102.760000,7.69,104.845361,7.21
US900123AL40,15.01.2030,2127,USD,123.864097,7.23,126.403069,6.77
US900123CY43,13.03.2030,2184,USD,87.967083,7.83,90.116250,7.35
US900123DJ66,13.07.2030,2306,USD,107.410264,7.95,109.483958,7.56
US900123DA57,15.01.2031,2492,USD,90.871306,7.91,92.950361,7.50
US900123DC14,26.06.2031,2654,USD,90.352833,7.89,92.425472,7.50
US900123DG28,19.01.2033,3227,USD,110.066542,8.01,112.158625,7.71
US900123DD96,20.09.2033,3471,USD,0.000000,0.00,0.000000,0.00
US900123AT75,14.02.2034,3618,USD,101.887000,7.84,104.194444,7.51
US900123DK30,15.05.2034,3708,USD,97.993319,8.03,99.850681,7.76
US900123AY60,17.03.2036,4380,USD,90.792292,8.10,93.057486,7.79
US900123BB58,05.03.2038,5098,USD,92.924083,8.14,95.324361,7.85
US900123BG46,30.05.2040,5915,USD,87.855500,8.37,90.283000,8.07
US900123BJ84,14.01.2041,6144,USD,79.827000,8.38,82.100333,8.09
US900123CB40,16.04.2043,6966,USD,68.808417,8.41,70.869500,8.12
US900123CG37,17.02.2045,7639,USD,82.687292,8.47,84.824097,8.22
US900123CM05,11.05.2047,8452,USD,74.432417,8.50,76.580361,8.23
XS1843443356,31.03.2025,376,EUR,104.190997,4.92,106.093270,3.03
XS1629918415,14.06.2025,451,EUR,100.454339,4.97,102.366098,3.36
XS1909184753,16.02.2026,698,EUR,100.760852,5.03,102.805268,3.91
XS2361850527,08.07.2027,1205,EUR,100.903109,5.09,103.004016,4.40
