Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CW86,14.11.2024,51,USD,101.552222,8.85,102.670333,0.95
US900123AW05,05.02.2025,134,USD,101.396819,6.21,102.594792,2.97
US900123CX69,13.03.2025,170,USD,99.291861,6.08,100.468472,3.55
US900123CZ18,14.10.2025,385,USD,103.905333,5.31,105.223750,4.06
US900123DB31,26.01.2026,489,USD,100.097278,5.27,101.409667,4.26
US900123CJ75,14.04.2026,567,USD,100.458889,5.22,101.779500,4.34
US900123CK49,09.10.2026,745,USD,101.277375,5.37,102.804458,4.59
US900123CL22,25.03.2027,912,USD,104.213333,5.47,0.000000,0.00
USM88269US88,24.09.2027,1095,USD,0.000000,0.00,0.000000,0.00
US900123DF45,15.01.2028,1208,USD,114.265708,5.71,115.827569,5.24
US900123CP36,17.02.2028,1241,USD,98.738736,5.71,100.293208,5.21
US900123CQ19,24.10.2028,1491,USD,103.597083,5.83,105.171111,5.41
US900123DH01,14.03.2029,1632,USD,112.762417,6.14,114.344500,5.77
US900123CT57,26.04.2029,1675,USD,108.859722,6.17,110.442083,5.80
US900123AL40,15.01.2030,1939,USD,130.254042,5.69,132.240014,5.33
US900123CY43,13.03.2030,1996,USD,95.468417,6.28,97.341583,5.87
US900123DJ66,13.07.2030,2118,USD,114.717653,6.42,116.508347,6.08
US900123DA57,15.01.2031,2304,USD,97.820417,6.60,99.606472,6.25
US900123DC14,26.06.2031,2466,USD,97.336111,6.64,99.131750,6.30
US900123DL13,17.07.2032,2853,USD,103.519042,6.76,105.215625,6.49
US900123DG28,19.01.2033,3039,USD,117.724708,6.82,119.542792,6.56
US900123DD96,20.09.2033,3283,USD,98.172222,6.79,100.071333,6.51
US900123AT75,14.02.2034,3430,USD,110.518889,6.61,112.426333,6.35
US900123DK30,15.05.2034,3520,USD,108.135292,6.85,109.887653,6.61
US900123AY60,17.03.2036,4192,USD,99.131681,7.00,101.023875,6.77
US900123BB58,05.03.2038,4910,USD,102.885639,6.96,105.119917,6.71
US900123BG46,30.05.2040,5727,USD,97.362500,7.26,99.403000,7.04
US900123BJ84,14.01.2041,5956,USD,88.171667,7.38,90.165000,7.16
US900123CB40,16.04.2043,6778,USD,76.549583,7.44,78.454667,7.21
US900123CG37,17.02.2045,7451,USD,90.707903,7.59,92.629708,7.40
US900123CM05,11.05.2047,8264,USD,82.307306,7.60,84.211250,7.39
XS1843443356,31.03.2025,188,EUR,101.965808,5.06,103.710151,1.73
XS1629918415,14.06.2025,263,EUR,100.101219,4.37,101.886027,1.87
XS1909184753,16.02.2026,510,EUR,104.626891,4.06,106.621306,2.63
XS2361850527,08.07.2027,1017,EUR,101.464932,4.16,103.491904,3.40
XS2790222116,21.05.2030,2065,EUR,106.662932,5.10,108.452123,4.75
