Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CF53,22.03.2024,9,USD,102.406250,18.31,0.000000,0.00
US900123CV04,10.08.2024,150,USD,100.106083,7.51,101.852361,3.22
US900123CW86,14.11.2024,246,USD,100.896111,7.07,102.700222,4.33
US900123AW05,05.02.2025,329,USD,101.111472,6.97,102.974444,4.86
US900123CX69,13.03.2025,365,USD,97.221000,7.18,99.067611,5.25
US900123CZ18,14.10.2025,580,USD,101.781542,6.95,103.684958,5.69
US900123DB31,26.01.2026,684,USD,96.936139,6.88,98.909528,5.74
US900123CJ75,14.04.2026,762,USD,96.614028,6.94,98.593639,5.90
US900123CK49,09.10.2026,940,USD,97.381417,6.90,99.370500,6.04
US900123CL22,25.03.2027,1107,USD,100.163000,6.98,102.186333,6.24
USM88269US88,24.09.2027,1290,USD,108.608222,7.11,110.584000,6.51
US900123DF45,15.01.2028,1403,USD,110.148972,7.27,112.235833,6.69
US900123CP36,17.02.2028,1436,USD,93.561139,7.14,95.621611,6.52
US900123CQ19,24.10.2028,1686,USD,98.427931,7.14,100.468958,6.62
US900123DH01,14.03.2029,1827,USD,112.090458,7.56,0.000000,0.00
US900123CT57,26.04.2029,1870,USD,103.496736,7.48,105.549097,7.01
US900123AL40,15.01.2030,2134,USD,124.628194,7.06,127.152167,6.60
US900123CY43,13.03.2030,2191,USD,88.861000,7.60,90.992167,7.13
US900123DJ66,13.07.2030,2313,USD,108.336833,7.74,110.382528,7.35
US900123DA57,15.01.2031,2499,USD,91.898611,7.68,94.006667,7.26
US900123DC14,26.06.2031,2661,USD,91.415597,7.66,93.520236,7.27
US900123DG28,19.01.2033,3234,USD,111.290250,7.80,113.318333,7.51
US900123DD96,20.09.2033,3478,USD,95.217611,7.69,97.345722,7.36
US900123AT75,14.02.2034,3625,USD,103.250444,7.62,105.469889,7.31
US900123DK30,15.05.2034,3715,USD,99.502056,7.78,101.320417,7.53
US900123AY60,17.03.2036,4387,USD,95.904111,7.84,98.154306,7.55
US900123BB58,05.03.2038,5105,USD,94.697111,7.90,97.115389,7.61
US900123BG46,30.05.2040,5922,USD,89.661250,8.12,92.101750,7.83
US900123BJ84,14.01.2041,6151,USD,81.672333,8.12,83.901667,7.85
US900123CB40,16.04.2043,6973,USD,70.733625,8.12,72.830708,7.85
US900123CG37,17.02.2045,7646,USD,84.842472,8.20,86.999278,7.96
US900123CM05,11.05.2047,8459,USD,76.547611,8.22,78.680556,7.97
XS1843443356,31.03.2025,383,EUR,104.441541,4.58,106.326814,2.75
XS1629918415,14.06.2025,458,EUR,100.867180,4.54,102.761940,2.98
XS1909184753,16.02.2026,705,EUR,101.642399,4.49,103.637814,3.43
XS2361850527,08.07.2027,1212,EUR,102.236434,4.61,104.275342,3.95
