Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2794,USD,108.762500,4.69,112.326389,4.17
US900123AW05,05.02.2025,3114,USD,121.294097,4.81,124.876042,4.36
US900123CJ75,14.04.2026,3547,USD,97.477778,4.74,101.025000,4.28
US900123CK49,09.10.2026,3725,USD,102.882292,4.75,106.436458,4.32
US900123AL40,15.01.2030,4919,USD,168.428819,4.91,172.310764,4.64
US900123AT75,14.02.2034,6410,USD,132.894444,5.40,136.733333,5.12
US900123AY60,17.03.2036,7172,USD,119.251736,5.47,123.078125,5.20
US900123BB58,05.03.2038,7890,USD,124.879861,5.50,128.710417,5.24
US900123BG46,30.05.2040,8707,USD,117.087500,5.53,120.912500,5.28
US900123BJ84,14.01.2041,8936,USD,106.233333,5.55,110.050000,5.28
US900123CB40,16.04.2043,9758,USD,93.631250,5.43,97.435417,5.15
US900123CG37,17.02.2045,10431,USD,117.962847,5.57,122.036458,5.32
