Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,632,USD,103.308472,6.4,105.277028,5.25
US900123CF53,22.03.2024,722,USD,98.274778,6.77,100.294667,5.69
US900123CV04,10.08.2024,863,USD,99.423944,7.03,101.4365,6.12
US900123CW86,14.11.2024,959,USD,98.517556,7.12,100.479778,6.31
US900123AW05,05.02.2025,1042,USD,101.486736,7.23,103.491681,6.48
US900123CX69,13.03.2025,1078,USD,92.804694,7.07,94.711917,6.34
US900123CZ18,14.10.2025,1293,USD,100.017583,7.33,102.069417,6.68
US900123DB31,26.01.2026,1397,USD,92.155444,7.4,94.202222,6.77
US900123CJ75,14.04.2026,1475,USD,91.134722,7.4,93.155944,6.8
US900123CK49,09.10.2026,1653,USD,91.872625,7.65,93.809792,7.13
US900123CL22,25.03.2027,1820,USD,92.452333,7.88,94.492,7.38
USM88269US88,24.09.2027,2003,USD,102.263333,8.11,104.050889,7.73
US900123CP36,17.02.2028,2149,USD,87.864153,7.87,89.895097,7.42
US900123CQ19,24.10.2028,2399,USD,93.002167,8.04,95.059222,7.63
US900123CT57,26.04.2029,2583,USD,100.137806,8.21,102.240528,7.83
US900123AL40,15.01.2030,2847,USD,122.832958,8.27,125.573903,7.87
US900123CY43,13.03.2030,2904,USD,83.794917,8.1,85.90125,7.71
US900123DA57,15.01.2031,3212,USD,86.810583,8.29,88.746694,7.96
US900123DD96,20.09.2033,4191,USD,86.756556,8.34,89.054778,8.01
US900123AT75,14.02.2034,4338,USD,100.247222,8.1,102.632111,7.8
US900123AY60,17.03.2036,5100,USD,88.425264,8.32,90.815653,8.02
US900123BB58,05.03.2038,5818,USD,91.344472,8.3,94.041028,7.98
US900123BG46,30.05.2040,6635,USD,86.292,8.49,88.737,8.2
US900123BJ84,14.01.2041,6864,USD,79.002667,8.37,81.213333,8.1
US900123CB40,16.04.2043,7686,USD,72.521833,7.76,74.74,7.5
US900123CG37,17.02.2045,8359,USD,82.541319,8.44,85.010931,8.17
US900123CM05,11.05.2047,9172,USD,76.281139,8.2,78.515028,7.95
XS1843443356,31.03.2025,1096,EUR,99.456,4.82,101.588685,4.07
XS1629918415,14.06.2025,1171,EUR,98.228192,4.74,100.551808,3.95
XS1909184753,16.02.2026,1418,EUR,99.818603,5.43,102.117589,4.78
XS2361850527,08.07.2027,1925,EUR,96.110356,5.97,98.339301,5.47
