Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CW86,14.11.2024,6,USD,102.275667,30.76,103.327444,0.00
US900123AW05,05.02.2025,89,USD,102.031208,6.72,103.235639,1.92
US900123CX69,13.03.2025,125,USD,99.907306,6.39,101.132333,2.94
US900123CZ18,14.10.2025,340,USD,101.326000,5.37,102.655542,3.97
US900123DB31,26.01.2026,444,USD,100.525833,5.45,101.854806,4.36
US900123CJ75,14.04.2026,522,USD,98.493333,5.56,99.839361,4.62
US900123CK49,09.10.2026,700,USD,98.955708,5.67,100.516417,4.84
US900123CL22,25.03.2027,867,USD,101.257667,5.75,102.839000,5.07
USM88269US88,24.09.2027,1050,USD,108.331111,5.81,110.018556,5.23
US900123DF45,15.01.2028,1163,USD,114.405653,5.92,116.102806,5.40
US900123CP36,17.02.2028,1196,USD,98.554125,6.01,100.200306,5.47
US900123CQ19,24.10.2028,1446,USD,100.414194,6.07,102.022264,5.64
US900123DH01,14.03.2029,1587,USD,112.511250,6.41,114.221458,6.00
US900123CT57,26.04.2029,1630,USD,104.624167,6.48,106.284069,6.08
US900123AL40,15.01.2030,1894,USD,129.746431,5.96,132.018361,5.54
US900123CY43,13.03.2030,1951,USD,94.735083,6.61,96.660000,6.19
US900123DJ66,13.07.2030,2073,USD,114.213931,6.70,116.130667,6.34
US900123DA57,15.01.2031,2259,USD,97.143639,6.90,99.024278,6.53
US900123DC14,26.06.2031,2421,USD,96.563167,6.94,98.449764,6.59
US900123DL13,17.07.2032,2808,USD,102.356875,7.10,104.118833,6.81
US900123DG28,19.01.2033,2994,USD,116.861542,7.09,118.796750,6.82
US900123DD96,20.09.2033,3238,USD,96.939667,7.10,98.841944,6.82
US900123AT75,14.02.2034,3385,USD,109.082667,6.93,111.136778,6.66
US900123DK30,15.05.2034,3475,USD,106.683236,7.18,108.525139,6.93
US900123DN78,03.01.2035,3708,USD,95.556944,7.21,97.315222,6.97
US900123AY60,17.03.2036,4147,USD,97.944958,7.27,99.913444,7.02
US900123BB58,05.03.2038,4865,USD,101.962750,7.17,104.188444,6.92
US900123BG46,30.05.2040,5682,USD,95.285500,7.60,97.421250,7.36
US900123BJ84,14.01.2041,5911,USD,86.230000,7.71,88.326333,7.47
US900123CB40,16.04.2043,6733,USD,72.092917,7.78,74.049625,7.54
US900123CG37,17.02.2045,7406,USD,88.695625,7.90,90.678639,7.69
US900123CM05,11.05.2047,8219,USD,80.147083,7.93,0.000000,0.00
XS1843443356,31.03.2025,143,EUR,102.637014,4.94,104.341699,0.71
XS1629918415,14.06.2025,218,EUR,100.652904,4.32,102.314521,1.56
XS1909184753,16.02.2026,465,EUR,105.567235,3.72,107.536066,2.19
XS2361850527,08.07.2027,972,EUR,102.592315,3.92,104.585260,3.15
XS2790222116,21.05.2030,2020,EUR,107.645247,5.03,109.508630,4.67
