Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,3238,USD,109.782639,4.51,113.330556,4.05
US900123AW05,05.02.2025,3558,USD,122.966667,4.66,126.778125,4.24
US900123CJ75,14.04.2026,3991,USD,96.318750,4.72,100.104167,4.28
US900123AL40,15.01.2030,5363,USD,175.326389,4.96,179.175347,4.71
US900123AT75,14.02.2034,6854,USD,134.183333,5.27,138.000000,5.01
US900123AY60,17.03.2036,7616,USD,120.281250,5.33,124.088542,5.07
US900123BB58,05.03.2038,8334,USD,126.329167,5.34,130.139583,5.10
US900123BG46,30.05.2040,9151,USD,122.018750,5.36,125.825000,5.13
US900123BJ84,14.01.2041,9380,USD,110.950000,5.35,114.750000,5.10
US900123CB40,16.04.2043,10202,USD,94.588542,5.27,98.379167,5.01
US900123CG37,17.02.2045,10875,USD,120.295833,5.36,124.101042,5.14
