Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CR91,23.12.2023,26,USD,102.364389,17.05,104.109667,0.00
US900123CF53,22.03.2024,116,USD,100.148194,8.52,102.015139,2.69
US900123CV04,10.08.2024,257,USD,101.241361,7.29,103.166639,4.51
US900123CW86,14.11.2024,353,USD,98.616222,7.33,100.547333,5.26
US900123AW05,05.02.2025,436,USD,102.409444,7.26,104.365417,5.57
US900123CX69,13.03.2025,472,USD,96.901611,7.52,98.855222,5.91
US900123CZ18,14.10.2025,687,USD,98.554458,7.65,100.539875,6.52
US900123DB31,26.01.2026,791,USD,95.866528,7.67,97.867917,6.64
US900123CJ75,14.04.2026,869,USD,93.122639,7.70,95.136250,6.74
US900123CK49,09.10.2026,1047,USD,93.458000,7.72,95.480083,6.90
US900123CL22,25.03.2027,1214,USD,95.816333,7.81,97.894667,7.08
USM88269US88,24.09.2027,1397,USD,104.015000,7.82,106.082778,7.22
US900123DF45,15.01.2028,1510,USD,109.905833,8.05,111.900694,7.52
US900123CP36,17.02.2028,1543,USD,91.863611,7.82,93.892083,7.23
US900123CQ19,24.10.2028,1793,USD,93.344458,7.93,95.398486,7.41
US900123DH01,14.03.2029,1934,USD,106.561042,8.27,108.593125,7.81
US900123CT57,26.04.2029,1977,USD,98.299597,8.17,100.356958,7.70
US900123AL40,15.01.2030,2241,USD,122.889167,7.99,125.220139,7.57
US900123CY43,13.03.2030,2298,USD,86.524167,8.26,88.708333,7.78
US900123DJ66,13.07.2030,2420,USD,106.951528,8.41,108.992222,8.03
US900123DA57,15.01.2031,2606,USD,89.526667,8.34,91.579722,7.93
US900123DC14,26.06.2031,2768,USD,88.879236,8.33,90.921875,7.94
US900123DG28,19.01.2033,3341,USD,108.133333,8.60,110.195417,8.29
US900123DD96,20.09.2033,3585,USD,88.929722,8.36,91.175833,8.00
US900123AT75,14.02.2034,3732,USD,100.041889,8.33,102.306333,8.00
US900123AY60,17.03.2036,4494,USD,88.201806,8.63,90.395000,8.32
US900123BB58,05.03.2038,5212,USD,90.624389,8.60,93.064667,8.29
US900123BG46,30.05.2040,6029,USD,85.998750,8.75,88.401250,8.45
US900123BJ84,14.01.2041,6258,USD,77.874667,8.77,80.218000,8.46
US900123CB40,16.04.2043,7080,USD,64.865208,8.72,67.012292,8.42
US900123CG37,17.02.2045,7753,USD,80.313278,8.90,82.490083,8.63
US900123CM05,11.05.2047,8566,USD,69.733556,8.86,71.885500,8.58
XS1843443356,31.03.2025,490,EUR,102.140424,5.32,104.020697,3.87
XS1629918415,14.06.2025,565,EUR,98.427044,5.34,100.324803,4.04
XS1909184753,16.02.2026,812,EUR,102.931027,5.74,104.874521,4.80
XS2361850527,08.07.2027,1319,EUR,96.707404,5.94,98.716311,5.30
