Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CW86,14.11.2024,8,USD,102.475556,14.25,103.324667,0.00
US900123AW05,05.02.2025,91,USD,102.030236,6.57,103.191208,1.99
US900123CX69,13.03.2025,127,USD,99.899694,6.31,101.040306,3.09
US900123CZ18,14.10.2025,342,USD,101.240583,5.43,102.473000,4.11
US900123DB31,26.01.2026,446,USD,100.530444,5.42,101.781833,4.37
US900123CJ75,14.04.2026,524,USD,98.401722,5.61,99.679333,4.69
US900123CK49,09.10.2026,702,USD,98.742625,5.78,100.262708,4.94
US900123CL22,25.03.2027,869,USD,100.997333,5.85,102.462667,5.21
USM88269US88,24.09.2027,1052,USD,107.969333,5.93,109.491111,5.39
US900123DF45,15.01.2028,1165,USD,113.808792,6.11,115.360653,5.61
US900123CP36,17.02.2028,1198,USD,97.943653,6.21,99.453125,5.70
US900123CQ19,24.10.2028,1448,USD,99.713167,6.27,101.176194,5.86
US900123DH01,14.03.2029,1589,USD,111.830167,6.57,113.385250,6.19
US900123CT57,26.04.2029,1632,USD,103.802806,6.68,105.337167,6.30
US900123AL40,15.01.2030,1896,USD,128.885458,6.12,131.337431,5.65
US900123CY43,13.03.2030,1953,USD,93.930917,6.79,95.750083,6.38
US900123DJ66,13.07.2030,2075,USD,113.309236,6.87,115.064931,6.53
US900123DA57,15.01.2031,2261,USD,96.175583,7.09,97.941639,6.73
US900123DC14,26.06.2031,2423,USD,95.655528,7.11,97.462167,6.76
US900123DL13,17.07.2032,2810,USD,101.270292,7.27,102.906875,7.00
US900123DG28,19.01.2033,2996,USD,115.710458,7.25,117.502542,6.99
US900123DD96,20.09.2033,3240,USD,95.691556,7.30,97.537667,7.01
US900123AT75,14.02.2034,3387,USD,107.938222,7.09,109.920667,6.81
US900123DK30,15.05.2034,3477,USD,105.511875,7.35,107.198236,7.11
US900123DN78,03.01.2035,3710,USD,94.421833,7.38,96.010944,7.15
US900123AY60,17.03.2036,4149,USD,96.568764,7.45,98.442958,7.20
US900123BB58,05.03.2038,4867,USD,100.666472,7.31,102.794750,7.07
US900123BG46,30.05.2040,5684,USD,93.724000,7.78,95.798500,7.54
US900123BJ84,14.01.2041,5913,USD,84.724667,7.89,86.703000,7.65
US900123CB40,16.04.2043,6735,USD,70.620833,7.97,72.531917,7.72
US900123CG37,17.02.2045,7408,USD,87.239819,8.06,89.134625,7.85
US900123CM05,11.05.2047,8221,USD,78.599139,8.10,80.450083,7.89
XS1843443356,31.03.2025,145,EUR,102.611671,4.94,104.291014,0.82
XS1629918415,14.06.2025,220,EUR,100.577096,4.41,102.348904,1.47
XS1909184753,16.02.2026,467,EUR,105.236820,3.97,107.243235,2.40
XS2361850527,08.07.2027,974,EUR,102.189342,4.07,104.223315,3.27
XS2790222116,21.05.2030,2022,EUR,106.606055,5.24,108.353247,4.89
