Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123AW05,05.02.2025,65,USD,102.481875,6.72,103.614847,0.41
US900123CX69,13.03.2025,101,USD,100.349639,6.31,101.536250,2.11
US900123CZ18,14.10.2025,316,USD,101.687000,5.36,102.988417,3.86
US900123DB31,26.01.2026,420,USD,100.866500,5.47,102.136889,4.34
US900123CJ75,14.04.2026,498,USD,98.823667,5.59,100.123278,4.60
US900123CK49,09.10.2026,676,USD,99.375708,5.64,100.885792,4.79
US900123CL22,25.03.2027,843,USD,101.654667,5.74,103.098000,5.09
USM88269US88,24.09.2027,1026,USD,108.776444,5.80,110.327222,5.24
US900123DF45,15.01.2028,1139,USD,114.942986,5.89,116.490847,5.39
US900123CP36,17.02.2028,1172,USD,98.924792,6.01,100.470264,5.49
US900123CQ19,24.10.2028,1422,USD,100.876528,6.06,102.273556,5.66
US900123DH01,14.03.2029,1563,USD,113.206250,6.35,114.778333,5.96
US900123CT57,26.04.2029,1606,USD,105.322500,6.42,106.849861,6.04
US900123AL40,15.01.2030,1870,USD,130.529097,5.91,132.668069,5.50
US900123CY43,13.03.2030,1927,USD,95.367083,6.56,97.129250,6.16
US900123DJ66,13.07.2030,2049,USD,115.018264,6.64,116.760958,6.30
US900123DA57,15.01.2031,2235,USD,98.077306,6.80,99.854361,6.44
US900123DC14,26.06.2031,2397,USD,97.373833,6.87,99.160472,6.52
US900123DL13,17.07.2032,2784,USD,103.284875,7.02,104.891458,6.75
US900123DG28,19.01.2033,2970,USD,117.781542,7.03,119.593625,6.77
US900123DD96,20.09.2033,3214,USD,97.705000,7.05,99.553111,6.77
US900123AT75,14.02.2034,3361,USD,109.930000,6.88,111.827444,6.62
US900123DK30,15.05.2034,3451,USD,103.777069,7.12,105.522431,6.88
US900123DN78,03.01.2035,3684,USD,96.527278,7.14,98.139389,6.91
US900123AY60,17.03.2036,4123,USD,98.937292,7.20,100.822486,6.96
US900123BB58,05.03.2038,4841,USD,103.522083,7.04,105.665361,6.80
US900123BG46,30.05.2040,5658,USD,93.012500,7.53,95.043000,7.30
US900123BJ84,14.01.2041,5887,USD,86.628000,7.71,88.608333,7.48
US900123CB40,16.04.2043,6709,USD,72.500917,7.77,74.397000,7.54
US900123CG37,17.02.2045,7382,USD,89.044292,7.91,90.956097,7.71
US900123CM05,11.05.2047,8195,USD,77.587417,7.94,79.439361,7.73
XS1843443356,31.03.2025,119,EUR,103.025123,4.76,104.680466,0.00
XS1629918415,14.06.2025,194,EUR,101.012603,4.17,102.637411,1.13
XS1909184753,16.02.2026,441,EUR,105.982219,3.58,107.966634,1.95
XS2361850527,08.07.2027,948,EUR,103.124986,3.81,105.138959,3.00
XS2790222116,21.05.2030,1996,EUR,109.207548,4.78,110.957740,4.43
