Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CF53,22.03.2024,11,USD,101.989306,28.42,103.541250,0.00
US900123CV04,10.08.2024,152,USD,100.149806,7.30,101.837083,3.22
US900123CW86,14.11.2024,248,USD,100.835000,7.10,102.636111,4.39
US900123AW05,05.02.2025,331,USD,101.077500,6.97,102.931472,4.88
US900123CX69,13.03.2025,367,USD,0.000000,0.00,0.000000,0.00
US900123CZ18,14.10.2025,582,USD,101.756125,6.94,103.633542,5.71
US900123DB31,26.01.2026,686,USD,96.781750,6.95,98.675139,5.86
US900123CJ75,14.04.2026,764,USD,96.563417,6.95,98.474028,5.95
US900123CK49,09.10.2026,942,USD,97.206333,6.96,99.130417,6.13
US900123CL22,25.03.2027,1109,USD,99.954667,7.04,101.948000,6.31
USM88269US88,24.09.2027,1292,USD,108.432444,7.15,110.435222,6.54
US900123DF45,15.01.2028,1405,USD,109.951111,7.32,112.045972,6.73
US900123CP36,17.02.2028,1438,USD,93.451667,7.16,95.523139,6.54
US900123CQ19,24.10.2028,1688,USD,98.298903,7.16,100.327931,6.64
US900123DH01,14.03.2029,1829,USD,111.994375,7.58,113.981458,7.13
US900123CT57,26.04.2029,1872,USD,103.392375,7.49,105.424736,7.03
US900123AL40,15.01.2030,2136,USD,124.412222,7.09,126.868194,6.64
US900123CY43,13.03.2030,2193,USD,0.000000,0.00,0.000000,0.00
US900123DJ66,13.07.2030,2315,USD,108.168139,7.76,110.183833,7.38
US900123DA57,15.01.2031,2501,USD,91.795556,7.69,93.958611,7.26
US900123DC14,26.06.2031,2663,USD,91.281958,7.68,93.429597,7.28
US900123DG28,19.01.2033,3236,USD,111.077167,7.83,113.056250,7.54
US900123DD96,20.09.2033,3480,USD,95.030500,7.71,97.101611,7.39
US900123AT75,14.02.2034,3627,USD,102.998000,7.65,105.117444,7.36
US900123DK30,15.05.2034,3717,USD,99.200694,7.82,101.083056,7.56
US900123AY60,17.03.2036,4389,USD,95.675917,7.87,97.859111,7.58
US900123BB58,05.03.2038,5107,USD,94.503833,7.92,96.894111,7.63
US900123BG46,30.05.2040,5924,USD,89.653750,8.12,92.091250,7.83
US900123BJ84,14.01.2041,6153,USD,81.673000,8.12,83.813333,7.85
US900123CB40,16.04.2043,6975,USD,70.503542,8.15,72.515625,7.89
US900123CG37,17.02.2045,7648,USD,84.341667,8.25,86.468472,8.02
US900123CM05,11.05.2047,8461,USD,76.171667,8.26,78.251611,8.02
XS1843443356,31.03.2025,385,EUR,104.517268,4.48,106.337541,2.72
XS1629918415,14.06.2025,460,EUR,100.906421,4.49,102.754180,2.97
XS1909184753,16.02.2026,707,EUR,101.433984,4.59,103.347399,3.57
XS2361850527,08.07.2027,1214,EUR,102.102527,4.65,104.106434,4.00
