KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,467,USD,101.443972,7.36,104.02425,5.28
US900123CF53,22.03.2024,557,USD,98.968278,8.41,101.547222,6.59
US900123CV04,10.08.2024,698,USD,96.823444,8.51,99.408722,7.02
US900123CW86,14.11.2024,794,USD,95.823556,8.69,98.411667,7.35
US900123AW05,05.02.2025,877,USD,97.495986,8.91,100.083958,7.7
US900123CX69,13.03.2025,913,USD,91.619194,9.03,92.056806,7.82
US900123CZ18,14.10.2025,1128,USD,95.184833,9.19,97.75625,8.2
US900123DB31,26.01.2026,1232,USD,87.607944,9.33,90.194333,8.37
US900123CJ75,14.04.2026,1310,USD,86.378222,9.39,88.989833,8.46
US900123CK49,09.10.2026,1488,USD,87.045875,9.4,89.611958,8.57
US900123CL22,25.03.2027,1655,USD,89.818333,9.59,92.347667,8.85
USM88269US88,24.09.2027,1838,USD,100.946333,9.38,103.529111,8.73
US900123CP36,17.02.2028,1984,USD,81.620903,9.63,84.234375,8.95
US900123CQ19,24.10.2028,2234,USD,86.296917,9.66,88.915944,9.04
US900123CT57,26.04.2029,2418,USD,92.454556,9.8,95.120917,9.22
US900123AL40,15.01.2030,2682,USD,112.498208,9.81,115.981181,9.2
US900123CY43,13.03.2030,2739,USD,78.574417,9.86,78.580583,9.28
US900123DA57,15.01.2031,3047,USD,79.068083,9.85,81.684139,9.33
US900123DD96,20.09.2033,4026,USD,80.834556,9.86,83.483667,9.4
US900123AT75,14.02.2034,4173,USD,91.035222,9.38,94.011667,8.94
US900123AY60,17.03.2036,4935,USD,81.938014,9.76,84.811208,9.32
US900123BB58,05.03.2038,5653,USD,82.108972,9.5,85.22125,9.07
US900123BG46,30.05.2040,6470,USD,78.6485,9.48,81.499,9.09
US900123BJ84,14.01.2041,6699,USD,69.266667,9.74,72.03,9.33
US900123CB40,16.04.2043,7521,USD,63.708083,8.99,66.310167,8.6
US900123CG37,17.02.2045,8194,USD,72.610069,9.69,75.410875,9.31
US900123CM05,11.05.2047,9007,USD,67.222639,9.38,69.888583,9.01
XS1843443356,31.03.2025,931,EUR,96.704753,6.99,99.527096,5.73
XS1629918415,14.06.2025,1006,EUR,91.98737,6.86,94.938178,5.61
XS1909184753,16.02.2026,1253,EUR,96.929288,7.23,99.845781,6.24
XS2361850527,08.07.2027,1760,EUR,87.559096,7.76,90.535068,6.96
