Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,3038,USD,106.288194,4.97,109.868056,4.48
US900123AW05,05.02.2025,3358,USD,119.044444,5.07,122.646875,4.64
US900123CJ75,14.04.2026,3791,USD,93.757639,5.09,97.566667,4.62
US900123AL40,15.01.2030,5163,USD,167.354167,5.43,171.269097,5.16
US900123AT75,14.02.2034,6654,USD,126.538889,5.82,130.4,5.54
US900123AY60,17.03.2036,7416,USD,112.586806,5.91,116.432292,5.63
US900123BB58,05.03.2038,8134,USD,117.651389,5.94,121.502083,5.68
US900123BG46,30.05.2040,8951,USD,113.31875,5.97,113.7875,5.7
US900123BJ84,14.01.2041,9180,USD,102.966667,5.94,106.8,5.66
US900123CB40,16.04.2043,10002,USD,86.805208,5.89,90.622917,5.59
US900123CG37,17.02.2045,10675,USD,112.590278,5.85,116.432292,5.61
