Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2732,USD,106.845833,4.67,110.425694,4.14
US900123AW05,05.02.2025,3052,USD,118.585764,4.81,122.188194,4.34
US900123CJ75,14.04.2026,3485,USD,98.436111,4.71,101.995139,4.25
US900123CK49,09.10.2026,3663,USD,103.444792,4.78,107.012500,4.35
US900123AL40,15.01.2030,4857,USD,168.157986,5.03,172.072917,4.76
US900123AT75,14.02.2034,6348,USD,129.727778,5.42,133.338889,5.16
US900123AY60,17.03.2036,7110,USD,116.710069,5.49,120.305556,5.22
US900123BB58,05.03.2038,7828,USD,121.963194,5.53,125.563889,5.29
US900123BG46,30.05.2040,8645,USD,117.962500,5.55,121.556250,5.31
US900123BJ84,14.01.2041,8874,USD,107.733333,5.51,111.566667,5.25
US900123CB40,16.04.2043,9696,USD,94.943750,5.39,98.511458,5.14
US900123CG37,17.02.2045,10369,USD,116.754514,5.50,120.346528,5.29
