Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,528,USD,96.417778,10.28,99.757472,7.81
US900123CF53,22.03.2024,618,USD,92.121917,12.22,95.173778,10.17
US900123CV04,10.08.2024,759,USD,92.18475,12.23,95.247944,10.51
US900123CW86,14.11.2024,855,USD,87.559778,12.35,90.615556,10.76
US900123AW05,05.02.2025,938,USD,92.620806,12.33,95.927236,10.78
US900123CX69,13.03.2025,974,USD,84.356667,11.9,87.463694,10.43
US900123CZ18,14.10.2025,1189,USD,87.058042,11.88,90.221583,10.64
US900123DB31,26.01.2026,1293,USD,81.810472,11.99,84.905444,10.81
US900123CJ75,14.04.2026,1371,USD,78.374694,11.91,81.446722,10.77
US900123CK49,09.10.2026,1549,USD,78.303917,11.93,81.321625,10.91
US900123CL22,25.03.2027,1716,USD,80.943,11.92,83.981333,10.98
USM88269US88,24.09.2027,1899,USD,90.393889,11.8,93.463333,10.98
US900123CP36,17.02.2028,2045,USD,74.719472,11.97,77.810653,11.09
US900123CQ19,24.10.2028,2295,USD,76.018097,11.97,79.164167,11.15
US900123CT57,26.04.2029,2479,USD,82.058903,11.9,85.263806,11.15
US900123AL40,15.01.2030,2743,USD,105.680528,11.91,103.715958,11.15
US900123CY43,13.03.2030,2800,USD,69.172,11.83,72.369917,11.05
US900123DA57,15.01.2031,3108,USD,71.428944,11.95,71.632583,11.23
US900123DD96,20.09.2033,4087,USD,69.484278,11.82,72.728556,11.17
US900123AT75,14.02.2034,4234,USD,82.222111,11.31,85.776222,10.69
US900123AY60,17.03.2036,4996,USD,70.330278,11.57,73.766764,10.95
US900123BB58,05.03.2038,5714,USD,73.263778,11.28,76.738472,10.7
US900123BG46,30.05.2040,6531,USD,65.54925,11.41,68.833,10.85
US900123BJ84,14.01.2041,6760,USD,61.889333,11.36,62.128667,10.77
US900123CB40,16.04.2043,7582,USD,55.817125,10.16,58.928833,9.62
US900123CG37,17.02.2045,8255,USD,65.207806,11.22,68.644819,10.64
US900123CM05,11.05.2047,9068,USD,57.884278,10.76,60.987139,10.22
XS1843443356,31.03.2025,992,EUR,91.254808,8.94,94.445164,7.54
XS1629918415,14.06.2025,1067,EUR,86.203219,8.92,89.60174,7.48
XS1909184753,16.02.2026,1314,EUR,90.437247,9.13,93.735479,7.98
XS2361850527,08.07.2027,1821,EUR,80.400932,9.51,83.680863,8.57
