Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CV04,10.08.2024,64,USD,101.448750,9.72,102.917306,1.53
US900123CW86,14.11.2024,160,USD,99.445778,7.73,100.988000,4.22
US900123AW05,05.02.2025,243,USD,102.403306,7.50,104.050250,5.03
US900123CX69,13.03.2025,279,USD,98.688667,7.38,100.338889,5.20
US900123CZ18,14.10.2025,494,USD,100.283542,6.88,101.977375,5.61
US900123DB31,26.01.2026,598,USD,98.436472,6.91,100.227250,5.76
US900123CJ75,14.04.2026,676,USD,96.309694,6.76,98.110917,5.73
US900123CK49,09.10.2026,854,USD,96.805417,6.74,98.619583,5.91
US900123CL22,25.03.2027,1021,USD,99.258000,6.77,101.094667,6.06
USM88269US88,24.09.2027,1204,USD,106.910889,6.82,108.732444,6.24
US900123DF45,15.01.2028,1317,USD,113.246139,6.90,115.088861,6.37
US900123CP36,17.02.2028,1350,USD,95.916972,6.88,97.741917,6.32
US900123CQ19,24.10.2028,1600,USD,97.751597,6.92,99.503653,6.47
US900123DH01,14.03.2029,1741,USD,110.656458,7.23,112.530625,6.81
US900123CT57,26.04.2029,1784,USD,102.620403,7.19,104.499125,6.76
US900123AL40,15.01.2030,2048,USD,129.141028,6.58,131.714972,6.12
US900123CY43,13.03.2030,2105,USD,92.000000,7.23,93.940333,6.81
US900123DJ66,13.07.2030,2227,USD,112.166000,7.36,114.057389,7.01
US900123DA57,15.01.2031,2413,USD,94.856944,7.40,96.721056,7.04
US900123DC14,26.06.2031,2575,USD,94.387431,7.39,96.254708,7.05
US900123DG28,19.01.2033,3148,USD,114.982750,7.55,116.872917,7.29
US900123DD96,20.09.2033,3392,USD,94.934278,7.47,96.862500,7.19
US900123AT75,14.02.2034,3539,USD,106.906111,7.36,108.975000,7.08
US900123DK30,15.05.2034,3629,USD,100.831972,7.57,102.628694,7.33
US900123AY60,17.03.2036,4301,USD,95.684778,7.63,97.723167,7.37
US900123BB58,05.03.2038,5019,USD,98.977778,7.59,101.184333,7.34
US900123BG46,30.05.2040,5836,USD,90.281250,7.84,92.456250,7.60
US900123BJ84,14.01.2041,6065,USD,84.921333,7.91,86.910000,7.67
US900123CB40,16.04.2043,6887,USD,71.101625,7.92,72.999792,7.68
US900123CG37,17.02.2045,7560,USD,87.936306,8.03,89.859917,7.83
US900123CM05,11.05.2047,8373,USD,76.860278,8.01,78.766167,7.80
XS1843443356,31.03.2025,297,EUR,100.423644,5.14,102.208329,2.95
XS1629918415,14.06.2025,372,EUR,101.539842,4.95,103.348361,3.12
XS1909184753,16.02.2026,619,EUR,102.261257,4.76,104.191087,3.60
XS2361850527,08.07.2027,1126,EUR,102.964440,4.74,104.904254,4.07
XS2790222116,21.05.2030,2174,EUR,101.150479,5.88,102.892863,5.55
