Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,897,USD,107.549222,4.12,109.349778,3.40
US900123CF53,22.03.2024,987,USD,104.746028,4.54,106.514917,3.88
US900123CV04,10.08.2024,1128,USD,107.007194,4.80,108.807750,4.21
US900123CW86,14.11.2024,1224,USD,103.053556,4.88,104.860778,4.32
US900123AW05,05.02.2025,1307,USD,110.701861,5.04,112.538806,4.52
US900123CX69,13.03.2025,1343,USD,98.863444,5.00,100.675667,4.47
US900123CZ18,14.10.2025,1558,USD,105.478208,5.32,107.289042,4.87
US900123DB31,26.01.2026,1662,USD,99.699694,5.36,101.517472,4.92
US900123CJ75,14.04.2026,1740,USD,96.192472,5.41,98.109694,4.95
US900123CK49,09.10.2026,1918,USD,98.274750,5.53,100.093917,5.13
US900123CL22,25.03.2027,2085,USD,103.028333,5.73,104.865000,5.37
US900123CP36,17.02.2028,2414,USD,98.441528,5.78,100.193472,5.47
US900123CQ19,24.10.2028,2664,USD,102.228042,5.96,104.071097,5.66
US900123CT57,26.04.2029,2848,USD,109.951181,6.24,111.930903,5.95
US900123AL40,15.01.2030,3112,USD,143.002583,6.18,145.194528,5.92
US900123CY43,13.03.2030,3169,USD,95.783667,6.14,97.772000,5.84
US900123DA57,15.01.2031,3477,USD,100.589528,6.37,102.580639,6.10
US900123DC14,26.06.2031,3639,USD,0.000000,0.00,0.000000,0.00
US900123AT75,14.02.2034,4603,USD,114.233222,6.69,116.307111,6.47
US900123AY60,17.03.2036,5365,USD,101.941889,6.90,104.008278,6.68
US900123BB58,05.03.2038,6083,USD,105.908222,6.90,107.963778,6.71
US900123BG46,30.05.2040,6900,USD,97.381250,7.07,99.436250,6.88
US900123BJ84,14.01.2041,7129,USD,91.912667,7.05,94.069333,6.83
US900123CB40,16.04.2043,7951,USD,79.378958,6.80,81.393125,6.60
US900123CG37,17.02.2045,8624,USD,96.017194,7.21,98.040806,7.03
US900123CM05,11.05.2047,9437,USD,84.857389,7.12,86.856278,6.93
XS1843443356,31.03.2025,1361,EUR,103.997123,3.82,105.987808,3.27
XS1629918415,14.06.2025,1436,EUR,98.118603,3.84,99.979219,3.33
XS1909184753,16.02.2026,1683,EUR,106.004260,4.23,108.061247,3.76
XS2361850527,08.07.2027,2190,EUR,98.795986,4.61,100.428932,4.30
