Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CR91,23.12.2023,80,USD,101.057028,11.58,103.005306,2.81
US900123CF53,22.03.2024,170,USD,98.412667,9.72,100.386611,5.38
US900123CV04,10.08.2024,311,USD,99.162500,8.56,101.173778,6.11
US900123CW86,14.11.2024,407,USD,99.007778,8.64,101.044889,6.70
US900123AW05,05.02.2025,490,USD,99.844681,8.46,101.908653,6.84
US900123CX69,13.03.2025,526,USD,94.181917,8.82,96.274528,7.23
US900123CZ18,14.10.2025,741,USD,98.473417,8.87,100.559833,7.73
US900123DB31,26.01.2026,845,USD,92.306222,8.94,94.369611,7.91
US900123CJ75,14.04.2026,923,USD,91.505944,8.98,93.569556,8.02
US900123CK49,09.10.2026,1101,USD,92.068792,8.84,94.135875,8.02
US900123CL22,25.03.2027,1268,USD,91.158000,9.07,93.282333,8.33
USM88269US88,24.09.2027,1451,USD,98.976889,8.98,101.069667,8.36
US900123DF45,15.01.2028,1564,USD,104.624014,9.16,106.698875,8.59
US900123CP36,17.02.2028,1597,USD,86.844097,9.02,88.933569,8.40
US900123CQ19,24.10.2028,1847,USD,90.738222,9.14,92.815250,8.59
US900123DH01,14.03.2029,1988,USD,99.856833,9.53,101.948917,9.05
US900123CT57,26.04.2029,2031,USD,96.009528,9.34,98.093889,8.85
US900123AL40,15.01.2030,2295,USD,114.868903,9.25,117.354875,8.78
US900123CY43,13.03.2030,2352,USD,80.178250,9.50,82.342417,8.99
US900123DJ66,13.07.2030,2474,USD,99.101125,9.72,101.191819,9.30
US900123DA57,15.01.2031,2660,USD,82.846694,9.52,84.969750,9.07
US900123DC14,26.06.2031,2822,USD,82.072306,9.50,84.151944,9.07
US900123DG28,19.01.2033,3395,USD,99.839125,9.72,101.925208,9.38
US900123DD96,20.09.2033,3639,USD,81.911778,9.37,84.127889,8.99
US900123AT75,14.02.2034,3786,USD,92.432111,9.32,94.719556,8.96
US900123AY60,17.03.2036,4548,USD,80.475653,9.65,82.705847,9.30
US900123BB58,05.03.2038,5266,USD,82.849028,9.54,85.167306,9.21
US900123BG46,30.05.2040,6083,USD,77.843000,9.75,80.145500,9.42
US900123BJ84,14.01.2041,6312,USD,70.654333,9.69,72.978667,9.34
US900123CB40,16.04.2043,7134,USD,61.349000,9.53,63.517083,9.18
US900123CG37,17.02.2045,7807,USD,72.486931,9.82,74.759736,9.50
US900123CM05,11.05.2047,8620,USD,64.844028,9.87,67.075972,9.53
XS1843443356,31.03.2025,544,EUR,100.296046,6.09,102.401320,4.60
XS1629918415,14.06.2025,619,EUR,96.232536,6.29,98.402295,4.89
XS1909184753,16.02.2026,866,EUR,100.249712,6.60,102.290205,5.66
XS2361850527,08.07.2027,1373,EUR,92.897913,6.90,95.077820,6.21
