Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CV04,10.08.2024,86,USD,101.203333,8.35,102.803889,1.62
US900123CW86,14.11.2024,182,USD,99.383111,6.95,100.963333,3.76
US900123AW05,05.02.2025,265,USD,102.562097,6.64,104.188042,4.41
US900123CX69,13.03.2025,301,USD,98.831750,6.66,100.465972,4.65
US900123CZ18,14.10.2025,516,USD,100.521667,6.40,102.192500,5.20
US900123DB31,26.01.2026,620,USD,98.769389,6.44,100.526167,5.36
US900123CJ75,14.04.2026,698,USD,96.515778,6.43,98.283000,5.45
US900123CK49,09.10.2026,876,USD,97.018042,6.46,98.798208,5.67
US900123CL22,25.03.2027,1043,USD,99.470000,6.53,101.266667,5.86
USM88269US88,24.09.2027,1226,USD,106.925222,6.68,108.750778,6.11
US900123DF45,15.01.2028,1339,USD,113.151097,6.79,114.945819,6.29
US900123CP36,17.02.2028,1372,USD,95.924014,6.76,97.726958,6.21
US900123CQ19,24.10.2028,1622,USD,97.606306,6.86,99.517361,6.37
US900123DH01,14.03.2029,1763,USD,110.282583,7.21,112.103750,6.81
US900123CT57,26.04.2029,1806,USD,102.286611,7.17,104.128333,6.75
US900123AL40,15.01.2030,2070,USD,128.216319,6.67,130.788264,6.21
US900123CY43,13.03.2030,2127,USD,91.520750,7.25,93.502083,6.83
US900123DJ66,13.07.2030,2249,USD,111.605708,7.38,113.447097,7.04
US900123DA57,15.01.2031,2435,USD,94.339861,7.43,96.175972,7.07
US900123DC14,26.06.2031,2597,USD,93.906722,7.41,95.732000,7.08
US900123DG28,19.01.2033,3170,USD,114.256875,7.58,116.124042,7.32
US900123DD96,20.09.2033,3414,USD,94.363111,7.50,96.308333,7.21
US900123AT75,14.02.2034,3561,USD,106.362444,7.37,108.355333,7.10
US900123DK30,15.05.2034,3651,USD,100.159181,7.60,101.902903,7.37
US900123AY60,17.03.2036,4323,USD,94.924736,7.68,96.951125,7.42
US900123BB58,05.03.2038,5041,USD,97.896861,7.67,100.067417,7.42
US900123BG46,30.05.2040,5858,USD,92.420500,7.94,94.619500,7.69
US900123BJ84,14.01.2041,6087,USD,83.845333,7.99,85.885000,7.75
US900123CB40,16.04.2043,6909,USD,69.959250,8.03,71.943417,7.78
US900123CG37,17.02.2045,7582,USD,86.570847,8.14,88.554458,7.93
US900123CM05,11.05.2047,8395,USD,75.621861,8.11,77.615750,7.89
XS1843443356,31.03.2025,319,EUR,100.689877,4.47,102.468562,2.44
XS1629918415,14.06.2025,394,EUR,101.652486,4.55,103.436005,2.85
XS1909184753,16.02.2026,641,EUR,102.438689,4.48,104.287519,3.42
XS2361850527,08.07.2027,1148,EUR,103.373462,4.50,105.257276,3.87
XS2790222116,21.05.2030,2196,EUR,101.893370,5.67,102.493753,5.56
