Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CR91,23.12.2023,8,USD,102.763889,37.71,104.389444,0.00
US900123CF53,22.03.2024,98,USD,100.665694,8.15,102.424583,1.70
US900123CV04,10.08.2024,239,USD,101.914861,6.79,103.750417,3.99
US900123CW86,14.11.2024,335,USD,99.582222,6.62,101.477444,4.53
US900123AW05,05.02.2025,418,USD,103.591194,6.51,105.645139,4.70
US900123CX69,13.03.2025,454,USD,98.271111,6.64,100.306333,4.94
US900123CZ18,14.10.2025,669,USD,100.555208,6.68,102.571042,5.54
US900123DB31,26.01.2026,773,USD,98.064028,6.69,100.029806,5.70
US900123CJ75,14.04.2026,851,USD,95.523139,6.69,97.560361,5.74
US900123CK49,09.10.2026,1029,USD,96.348750,6.67,98.397917,5.87
US900123CL22,25.03.2027,1196,USD,99.098333,6.77,101.220000,6.06
USM88269US88,24.09.2027,1379,USD,107.718000,6.83,109.843556,6.23
US900123DF45,15.01.2028,1492,USD,114.069583,7.02,116.129306,6.50
US900123CP36,17.02.2028,1525,USD,95.797861,6.76,97.936806,6.17
US900123CQ19,24.10.2028,1775,USD,97.852708,6.86,99.955764,6.36
US900123DH01,14.03.2029,1916,USD,111.682792,7.21,113.786958,6.77
US900123CT57,26.04.2029,1959,USD,103.187847,7.13,105.307569,6.68
US900123AL40,15.01.2030,2223,USD,129.182917,6.92,131.814861,6.48
US900123CY43,13.03.2030,2280,USD,91.771667,7.18,94.135000,6.69
US900123DJ66,13.07.2030,2402,USD,112.745778,7.39,115.102167,6.98
US900123DA57,15.01.2031,2588,USD,95.229167,7.28,97.590278,6.84
US900123DC14,26.06.2031,2750,USD,94.650986,7.29,97.001264,6.88
US900123DG28,19.01.2033,3323,USD,115.497083,7.57,117.891250,7.25
US900123DD96,20.09.2033,3567,USD,95.504722,7.38,97.916944,7.03
US900123AT75,14.02.2034,3714,USD,107.358889,7.34,109.827778,7.02
US900123AY60,17.03.2036,4476,USD,95.895556,7.61,98.296944,7.31
US900123BB58,05.03.2038,5194,USD,98.723889,7.63,101.264444,7.34
US900123BG46,30.05.2040,6011,USD,90.934250,7.77,93.439250,7.49
US900123BJ84,14.01.2041,6240,USD,85.866667,7.78,88.298333,7.50
US900123CB40,16.04.2043,7062,USD,72.653958,7.69,75.013125,7.41
US900123CG37,17.02.2045,7735,USD,88.751528,7.94,91.150139,7.69
US900123CM05,11.05.2047,8548,USD,78.023056,7.87,80.391944,7.61
XS1843443356,31.03.2025,472,EUR,102.957883,4.86,104.728429,3.47
XS1629918415,14.06.2025,547,EUR,99.498880,4.75,101.414399,3.42
XS1909184753,16.02.2026,794,EUR,104.612466,5.04,106.589452,4.09
XS2361850527,08.07.2027,1301,EUR,99.572568,5.10,101.615383,4.47
