KÃ½ymet AdÃ½,Vade,Vadeye Kalan GÃ¼n,DÃ¶viz,AlÃ½Ã¾ FiyatÃ½,AlÃ½Ã¾ OranÃ½,SatÃ½Ã¾ FiyatÃ½,SatÃ½Ã¾ OranÃ½
US900123CR91,23.12.2023,1011,USD,109.780667,4.12,111.430944,3.53
US900123CF53,22.03.2024,1101,USD,106.813139,4.31,108.470083,3.75
US900123CV04,10.08.2024,1242,USD,106.543639,4.46,108.193917,3.96
US900123CW86,14.11.2024,1338,USD,105.502333,4.52,107.138444,4.05
US900123AW05,05.02.2025,1421,USD,110.504417,4.63,112.160389,4.2
US900123CX69,13.03.2025,1457,USD,98.783222,4.6,100.421833,4.15
US900123CZ18,14.10.2025,1672,USD,108.872375,4.86,110.557792,4.46
US900123DB31,26.01.2026,1776,USD,100.146917,4.87,101.763306,4.5
US900123CJ75,14.04.2026,1854,USD,98.91525,4.9,100.593861,4.52
US900123CK49,09.10.2026,2032,USD,101.105583,5.09,102.867667,4.73
US900123CL22,25.03.2027,2199,USD,106.327667,5.32,108.126,4.98
US900123CP36,17.02.2028,2528,USD,98.638083,5.44,100.271556,5.16
US900123CQ19,24.10.2028,2778,USD,105.563986,5.61,107.233014,5.35
US900123CT57,26.04.2029,2962,USD,114.221458,5.86,115.848819,5.63
US900123AL40,15.01.2030,3226,USD,142.823139,5.88,144.959111,5.64
US900123CY43,13.03.2030,3283,USD,96.047333,5.83,97.7815,5.58
US900123DA57,15.01.2031,3591,USD,101.181417,6.02,102.894472,5.79
US900123AT75,14.02.2034,4717,USD,114.353333,6.43,116.522778,6.21
US900123AY60,17.03.2036,5479,USD,102.398,6.62,104.716194,6.39
US900123BB58,05.03.2038,6197,USD,105.605667,6.72,107.860944,6.51
US900123BG46,30.05.2040,7014,USD,100.82125,6.86,102.97875,6.66
US900123BJ84,14.01.2041,7243,USD,92.076,6.83,94.159333,6.63
US900123CB40,16.04.2043,8065,USD,82.620792,6.55,84.742875,6.34
US900123CG37,17.02.2045,8738,USD,96.688083,6.96,98.809889,6.78
US900123CM05,11.05.2047,9551,USD,89.1025,6.81,91.214444,6.63
XS1843443356,31.03.2025,1475,EUR,109.621603,3.24,111.511945,2.76
XS1629918415,14.06.2025,1550,EUR,102.515534,3.23,104.423342,2.75
XS1909184753,16.02.2026,1797,EUR,107.367151,3.63,109.245644,3.23
