Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2744,USD,109.279167,4.71,112.609028,4.22
US900123AW05,05.02.2025,3064,USD,117.839931,4.88,121.442361,4.42
US900123CJ75,14.04.2026,3497,USD,97.544444,4.81,101.103472,4.35
US900123CK49,09.10.2026,3675,USD,102.782292,4.84,106.100000,4.44
US900123AL40,15.01.2030,4869,USD,168.012153,5.02,171.677083,4.76
US900123AT75,14.02.2034,6360,USD,129.211111,5.45,133.072222,5.17
US900123AY60,17.03.2036,7122,USD,119.418403,5.52,119.826389,5.24
US900123BB58,05.03.2038,7840,USD,121.221528,5.56,125.072222,5.30
US900123BG46,30.05.2040,8657,USD,116.737500,5.62,120.581250,5.36
US900123BJ84,14.01.2041,8886,USD,106.783333,5.57,110.616667,5.30
US900123CB40,16.04.2043,9708,USD,93.531250,5.49,97.098958,5.22
US900123CG37,17.02.2045,10381,USD,115.783681,5.55,119.375694,5.34
