Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,708,USD,102.906917,5.87,104.930611,4.83
US900123CF53,22.03.2024,798,USD,100.375889,6.45,102.41975,5.47
US900123CV04,10.08.2024,939,USD,101.748389,6.76,103.795583,5.92
US900123CW86,14.11.2024,1035,USD,97.886333,6.8,99.932111,6.02
US900123AW05,05.02.2025,1118,USD,104.161292,7.04,106.292722,6.3
US900123CX69,13.03.2025,1154,USD,93.769472,6.99,95.8805,6.24
US900123CZ18,14.10.2025,1369,USD,98.79475,7.24,100.914292,6.61
US900123DB31,26.01.2026,1473,USD,93.387667,7.32,95.482639,6.71
US900123CJ75,14.04.2026,1551,USD,90.0855,7.3,92.213528,6.7
US900123CK49,09.10.2026,1729,USD,91.015458,7.49,93.124167,6.95
US900123CL22,25.03.2027,1896,USD,94.806667,7.66,96.928,7.16
US900123CP36,17.02.2028,2225,USD,90.404708,7.55,92.521889,7.1
US900123CQ19,24.10.2028,2475,USD,92.945111,7.74,95.073181,7.33
US900123CT57,26.04.2029,2659,USD,100.075083,7.91,102.241986,7.53
US900123AL40,15.01.2030,2923,USD,129.585514,7.84,126.417944,7.45
US900123CY43,13.03.2030,2980,USD,86.716583,7.77,88.8355,7.4
US900123DA57,15.01.2031,3288,USD,90.501472,7.91,89.643111,7.57
US900123DD96,20.09.2033,4267,USD,90.999333,7.97,93.140611,7.68
US900123AT75,14.02.2034,4414,USD,104.319333,7.87,106.677444,7.59
US900123AY60,17.03.2036,5176,USD,93.321375,7.93,95.688861,7.65
US900123BB58,05.03.2038,5894,USD,96.674917,7.9,99.048611,7.65
US900123BG46,30.05.2040,6711,USD,88.514,8.04,90.88575,7.78
US900123BJ84,14.01.2041,6940,USD,81.38,7.91,83.731333,7.65
US900123CB40,16.04.2043,7762,USD,75.499667,7.27,77.652375,7.03
US900123CG37,17.02.2045,8435,USD,88.492208,7.98,90.681222,7.76
US900123CM05,11.05.2047,9248,USD,79.38125,7.7,81.556111,7.48
XS1843443356,31.03.2025,1172,EUR,102.503986,5.02,104.650671,4.3
XS1629918415,14.06.2025,1247,EUR,96.748479,4.92,98.888096,4.23
XS1909184753,16.02.2026,1494,EUR,103.865863,5.44,105.996849,4.86
XS2361850527,08.07.2027,2001,EUR,95.923397,5.75,98.135342,5.27
