Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2017,USD,89.91525,8.72,92.204139,8.17
US900123AW05,05.02.2025,2337,USD,93.761472,8.83,96.443417,8.28
US900123CJ75,14.04.2026,2770,USD,79.350028,8.29,81.62225,7.83
US900123CK49,09.10.2026,2948,USD,81.560417,8.43,83.839583,8.0
US900123CL22,25.03.2027,3115,USD,87.194,8.62,89.485667,8.21
US900123CP36,17.02.2028,3444,USD,78.909139,8.48,81.191083,8.08
US900123CQ19,24.10.2028,3694,USD,86.064931,8.56,88.357986,8.2
US900123AL40,15.01.2030,4142,USD,123.457194,8.83,126.689139,8.45
US900123AT75,14.02.2034,5633,USD,94.599444,8.72,97.288333,8.4
US900123AY60,17.03.2036,6395,USD,87.291111,8.68,89.9675,8.35
US900123BB58,05.03.2038,7113,USD,86.943111,8.67,89.623667,8.36
US900123BG46,30.05.2040,7930,USD,83.29925,8.67,85.97425,8.36
US900123BJ84,14.01.2041,8159,USD,76.768333,8.42,79.435,8.11
US900123CB40,16.04.2043,8981,USD,70.520625,7.76,73.049792,7.47
US900123CG37,17.02.2045,9654,USD,80.884472,8.5,83.433083,8.22
US900123CM05,11.05.2047,10467,USD,74.632611,8.25,77.1715,7.96
XS1629918415,14.06.2025,2466,EUR,83.961274,6.4,86.59689,5.87
