Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CV04,10.08.2024,1,USD,102.475361,245.79,0.000000,0.00
US900123CW86,14.11.2024,97,USD,100.533222,8.54,102.040444,2.94
US900123AW05,05.02.2025,180,USD,100.161944,7.20,101.681889,4.13
US900123CX69,13.03.2025,216,USD,100.051611,7.16,101.724833,4.33
US900123CZ18,14.10.2025,431,USD,101.907458,6.48,103.567292,5.07
US900123DB31,26.01.2026,535,USD,98.056528,6.28,99.797306,5.06
US900123CJ75,14.04.2026,613,USD,98.167639,6.27,99.909861,5.19
US900123CK49,09.10.2026,791,USD,98.753000,6.31,100.509167,5.45
US900123CL22,25.03.2027,958,USD,101.334333,6.37,103.106000,5.66
USM88269US88,24.09.2027,1141,USD,109.261000,6.43,111.069556,5.84
US900123DF45,15.01.2028,1254,USD,110.743333,6.54,112.527056,6.02
US900123CP36,17.02.2028,1287,USD,98.079611,6.53,99.919556,5.95
US900123CQ19,24.10.2028,1537,USD,100.102458,6.59,101.963514,6.09
US900123DH01,14.03.2029,1678,USD,113.452042,6.88,115.266208,6.46
US900123CT57,26.04.2029,1721,USD,104.870597,6.94,106.745319,6.50
US900123AL40,15.01.2030,1985,USD,126.391667,6.24,129.011611,5.77
US900123CY43,13.03.2030,2042,USD,94.647167,6.88,96.572500,6.46
US900123DJ66,13.07.2030,2164,USD,110.534028,7.06,112.428417,6.70
US900123DA57,15.01.2031,2350,USD,94.132667,7.18,95.936778,6.83
US900123DC14,26.06.2031,2512,USD,93.574736,7.21,95.447014,6.86
US900123DL13,17.07.2032,2899,USD,99.559417,7.27,101.240583,7.00
US900123DG28,19.01.2033,3085,USD,113.244833,7.33,115.156000,7.06
US900123DD96,20.09.2033,3329,USD,97.249722,7.30,99.230944,7.00
US900123AT75,14.02.2034,3476,USD,109.763889,7.14,111.830778,6.86
US900123DK30,15.05.2034,3566,USD,103.518167,7.37,105.276889,7.13
US900123AY60,17.03.2036,4238,USD,97.822806,7.51,99.829194,7.26
US900123BB58,05.03.2038,4956,USD,101.282389,7.46,103.482944,7.21
US900123BG46,30.05.2040,5773,USD,92.344750,7.74,94.419750,7.51
US900123BJ84,14.01.2041,6002,USD,83.625667,7.83,85.639333,7.60
US900123CB40,16.04.2043,6824,USD,72.006208,7.93,73.853375,7.70
US900123CG37,17.02.2045,7497,USD,89.206278,8.02,91.139889,7.82
US900123CM05,11.05.2047,8310,USD,77.764556,8.03,79.618444,7.82
XS1843443356,31.03.2025,234,EUR,101.182932,5.31,102.896616,2.67
XS1629918415,14.06.2025,309,EUR,98.932630,5.15,100.712247,3.02
XS1909184753,16.02.2026,556,EUR,102.809339,4.95,104.642169,3.73
XS2361850527,08.07.2027,1063,EUR,99.209562,4.81,101.131507,4.11
XS2790222116,21.05.2030,2111,EUR,102.502521,5.81,104.298904,5.46
