Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CR91,23.12.2023,109,USD,101.023000,8.59,102.949278,2.23
US900123CF53,22.03.2024,199,USD,101.367472,8.10,103.333417,4.43
US900123CV04,10.08.2024,340,USD,99.312972,7.62,101.332250,5.38
US900123CW86,14.11.2024,436,USD,99.303667,7.76,101.316778,5.98
US900123AW05,05.02.2025,519,USD,100.213583,7.67,102.250556,6.17
US900123CX69,13.03.2025,555,USD,96.908556,7.89,98.932167,6.44
US900123CZ18,14.10.2025,770,USD,99.401875,7.99,101.439292,6.94
US900123DB31,26.01.2026,874,USD,93.415583,8.07,95.451972,7.10
US900123CJ75,14.04.2026,952,USD,92.925583,8.03,94.969194,7.12
US900123CK49,09.10.2026,1130,USD,93.296083,8.10,95.341167,7.32
US900123CL22,25.03.2027,1297,USD,95.969667,8.21,98.041000,7.52
USM88269US88,24.09.2027,1480,USD,104.911111,8.28,106.984889,7.69
US900123DF45,15.01.2028,1593,USD,106.115528,8.54,108.214389,7.99
US900123CP36,17.02.2028,1626,USD,88.986250,8.20,91.080722,7.60
US900123CQ19,24.10.2028,1876,USD,93.313819,8.29,95.415847,7.77
US900123DH01,14.03.2029,2017,USD,107.188125,8.74,109.294208,8.28
US900123CT57,26.04.2029,2060,USD,98.997292,8.47,101.127653,7.99
US900123AL40,15.01.2030,2324,USD,118.384306,8.42,120.724278,8.00
US900123CY43,13.03.2030,2381,USD,86.292333,8.54,88.415500,8.08
US900123DJ66,13.07.2030,2503,USD,102.166056,8.95,104.270750,8.55
US900123DA57,15.01.2031,2689,USD,86.604389,8.59,88.717444,8.18
US900123DC14,26.06.2031,2851,USD,85.972042,8.57,88.080681,8.17
US900123DG28,19.01.2033,3424,USD,104.386917,8.86,106.525000,8.54
US900123DD96,20.09.2033,3668,USD,90.069167,8.43,92.262278,8.08
US900123AT75,14.02.2034,3815,USD,97.666667,8.41,99.979111,8.08
US900123AY60,17.03.2036,4577,USD,89.549333,8.68,91.815528,8.36
US900123BB58,05.03.2038,5295,USD,92.521000,8.60,91.274278,8.30
US900123BG46,30.05.2040,6112,USD,83.821250,8.82,86.172750,8.52
US900123BJ84,14.01.2041,6341,USD,76.412000,8.76,78.701333,8.46
US900123CB40,16.04.2043,7163,USD,66.803292,8.61,68.950375,8.31
US900123CG37,17.02.2045,7836,USD,78.725250,8.90,81.048056,8.61
US900123CM05,11.05.2047,8649,USD,71.277833,8.85,73.521778,8.56
XS1843443356,31.03.2025,573,EUR,100.622585,5.54,102.711858,4.14
XS1629918415,14.06.2025,648,EUR,96.805022,5.63,98.894781,4.36
XS1909184753,16.02.2026,895,EUR,101.143562,5.96,103.254055,5.02
XS2361850527,08.07.2027,1402,EUR,94.157260,6.34,96.287167,5.69
