Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123AW05,05.02.2025,72,USD,102.377472,6.58,103.507444,0.92
US900123CX69,13.03.2025,108,USD,100.239000,6.27,101.404611,2.41
US900123CZ18,14.10.2025,323,USD,101.595042,5.35,102.876458,3.90
US900123DB31,26.01.2026,427,USD,100.718139,5.51,102.004528,4.38
US900123CJ75,14.04.2026,505,USD,98.650028,5.64,99.956639,4.66
US900123CK49,09.10.2026,683,USD,99.080917,5.75,100.596000,4.90
US900123CL22,25.03.2027,850,USD,101.359000,5.83,102.887333,5.14
USM88269US88,24.09.2027,1033,USD,108.333222,5.92,109.949000,5.34
US900123DF45,15.01.2028,1146,USD,114.531972,5.99,116.144833,5.47
US900123CP36,17.02.2028,1179,USD,98.585139,6.09,100.188611,5.55
US900123CQ19,24.10.2028,1429,USD,100.463431,6.14,102.020458,5.70
US900123DH01,14.03.2029,1570,USD,112.807958,6.42,114.437042,6.02
US900123CT57,26.04.2029,1613,USD,104.867236,6.50,106.462597,6.10
US900123AL40,15.01.2030,1877,USD,130.084194,5.97,132.253167,5.55
US900123CY43,13.03.2030,1934,USD,94.915000,6.64,96.731167,6.22
US900123DJ66,13.07.2030,2056,USD,114.366833,6.74,116.174528,6.38
US900123DA57,15.01.2031,2242,USD,97.652611,6.86,99.480667,6.49
US900123DC14,26.06.2031,2404,USD,96.820597,6.95,98.658236,6.60
US900123DL13,17.07.2032,2791,USD,102.509333,7.13,104.211917,6.84
US900123DG28,19.01.2033,2977,USD,117.035250,7.12,118.894333,6.85
US900123DD96,20.09.2033,3221,USD,97.027611,7.14,98.907722,6.85
US900123AT75,14.02.2034,3368,USD,109.212444,6.96,111.196889,6.69
US900123DK30,15.05.2034,3458,USD,103.047806,7.21,104.793167,6.96
US900123DN78,03.01.2035,3691,USD,95.742889,7.23,97.384000,7.00
US900123AY60,17.03.2036,4130,USD,98.134611,7.29,100.042806,7.04
US900123BB58,05.03.2038,4848,USD,102.425111,7.15,104.717389,6.89
US900123BG46,30.05.2040,5665,USD,95.470250,7.62,97.549750,7.38
US900123BJ84,14.01.2041,5894,USD,86.079333,7.77,88.122667,7.52
US900123CB40,16.04.2043,6716,USD,71.949125,7.83,73.863208,7.59
US900123CG37,17.02.2045,7389,USD,88.387472,7.97,90.315278,7.76
US900123CM05,11.05.2047,8202,USD,77.127611,7.98,79.011556,7.76
XS1843443356,31.03.2025,126,EUR,102.924425,4.79,104.564767,0.17
XS1629918415,14.06.2025,201,EUR,100.884274,4.26,102.526082,1.30
XS1909184753,16.02.2026,448,EUR,105.843765,3.64,107.789180,2.06
XS2361850527,08.07.2027,955,EUR,103.047082,3.81,105.016055,3.03
XS2790222116,21.05.2030,2003,EUR,108.518877,4.90,110.348068,4.54
