Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,1864,USD,100.198056,7.3,101.878611,6.92
US900123CF53,22.03.2024,1954,USD,94.241528,7.26,96.405417,6.77
US900123AW05,05.02.2025,2274,USD,101.415611,7.5,103.722556,7.05
US900123CJ75,14.04.2026,2707,USD,82.895972,7.35,85.043194,6.94
US900123CK49,09.10.2026,2885,USD,85.3405,7.44,87.494667,7.06
US900123CL22,25.03.2027,3052,USD,91.137333,7.59,93.304,7.23
US900123CP36,17.02.2028,3381,USD,85.894778,7.45,88.051722,7.1
US900123CQ19,24.10.2028,3631,USD,89.887292,7.65,92.055347,7.32
US900123AL40,15.01.2030,4079,USD,134.528333,7.73,137.510278,7.42
US900123AT75,14.02.2034,5570,USD,101.934222,8.01,104.498111,7.73
US900123AY60,17.03.2036,6332,USD,90.460639,8.02,93.012028,7.74
US900123BB58,05.03.2038,7050,USD,93.947722,8.01,96.503278,7.75
US900123BG46,30.05.2040,7867,USD,90.65675,7.97,93.20675,7.7
US900123BJ84,14.01.2041,8096,USD,82.553667,7.87,84.970333,7.61
US900123CB40,16.04.2043,8918,USD,71.410708,7.47,73.814875,7.21
US900123CG37,17.02.2045,9591,USD,87.058444,7.95,89.482056,7.72
US900123CM05,11.05.2047,10404,USD,76.672889,7.81,79.086778,7.56
XS1629918415,14.06.2025,2403,EUR,91.128233,5.12,93.263849,4.72
XS1909184753,16.02.2026,2650,EUR,98.912247,5.39,100.069233,5.2
