Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CV04,10.08.2024,82,USD,101.263889,8.49,102.742167,1.94
US900123CW86,14.11.2024,178,USD,99.425333,7.02,100.891444,3.96
US900123AW05,05.02.2025,261,USD,102.528042,6.80,104.070014,4.61
US900123CX69,13.03.2025,297,USD,98.845972,6.74,100.414583,4.75
US900123CZ18,14.10.2025,512,USD,100.497500,6.48,102.090917,5.30
US900123DB31,26.01.2026,616,USD,98.592167,6.60,100.405556,5.46
US900123CJ75,14.04.2026,694,USD,96.368000,6.55,98.188611,5.52
US900123CK49,09.10.2026,872,USD,96.853208,6.57,98.680292,5.74
US900123CL22,25.03.2027,1039,USD,99.304667,6.63,101.142000,5.92
USM88269US88,24.09.2027,1222,USD,106.764778,6.75,108.542556,6.19
US900123DF45,15.01.2028,1335,USD,112.988819,6.87,114.801681,6.35
US900123CP36,17.02.2028,1368,USD,95.770958,6.83,97.615431,6.26
US900123CQ19,24.10.2028,1618,USD,97.440361,6.92,99.301389,6.43
US900123DH01,14.03.2029,1759,USD,110.166750,7.26,112.022833,6.83
US900123CT57,26.04.2029,1802,USD,102.158333,7.22,104.027694,6.78
US900123AL40,15.01.2030,2066,USD,128.181264,6.69,130.917236,6.19
US900123CY43,13.03.2030,2123,USD,91.437083,7.29,93.389250,6.86
US900123DJ66,13.07.2030,2245,USD,111.432097,7.43,113.306792,7.08
US900123DA57,15.01.2031,2431,USD,94.253972,7.46,96.121028,7.09
US900123DC14,26.06.2031,2593,USD,93.775000,7.45,95.650639,7.10
US900123DG28,19.01.2033,3166,USD,114.218042,7.60,116.113125,7.33
US900123DD96,20.09.2033,3410,USD,94.286333,7.52,96.172444,7.24
US900123AT75,14.02.2034,3557,USD,106.081333,7.42,108.112778,7.14
US900123DK30,15.05.2034,3647,USD,100.018903,7.64,101.763264,7.39
US900123AY60,17.03.2036,4319,USD,94.843125,7.70,96.891319,7.43
US900123BB58,05.03.2038,5037,USD,97.770417,7.69,99.900694,7.44
US900123BG46,30.05.2040,5854,USD,92.402500,7.95,94.533000,7.70
US900123BJ84,14.01.2041,6083,USD,83.787000,8.01,85.676333,7.78
US900123CB40,16.04.2043,6905,USD,69.945417,8.04,71.875500,7.79
US900123CG37,17.02.2045,7578,USD,86.778458,8.12,88.725264,7.91
US900123CM05,11.05.2047,8391,USD,75.616750,8.12,77.548694,7.90
XS1843443356,31.03.2025,315,EUR,100.658562,4.57,102.411904,2.52
XS1629918415,14.06.2025,390,EUR,101.593005,4.65,103.445765,2.86
XS1909184753,16.02.2026,637,EUR,102.290519,4.60,104.196934,3.48
XS2361850527,08.07.2027,1144,EUR,103.137276,4.60,105.071183,3.94
XS2790222116,21.05.2030,2192,EUR,101.520753,5.75,102.169945,5.63
