Kıymet Adı,Vade,Vadeye Kalan Gün,Döviz,Alış Fiyatı,Alış Oranı,Satış Fiyatı,Satış Oranı
US900123CR91,23.12.2023,43,USD,102.062028,12.82,103.775583,0.00
US900123CF53,22.03.2024,133,USD,99.692667,8.71,101.594556,3.54
US900123CV04,10.08.2024,274,USD,100.670500,7.61,102.623056,4.99
US900123CW86,14.11.2024,370,USD,100.790778,7.64,102.832000,5.57
US900123AW05,05.02.2025,453,USD,101.751181,7.53,103.828125,5.82
US900123CX69,13.03.2025,489,USD,96.017917,7.97,98.064139,6.36
US900123CZ18,14.10.2025,704,USD,97.588417,8.01,99.599250,6.90
US900123DB31,26.01.2026,808,USD,94.714222,8.09,96.757000,7.07
US900123CJ75,14.04.2026,886,USD,91.917944,8.12,93.967167,7.17
US900123CK49,09.10.2026,1064,USD,92.176792,8.11,94.232958,7.30
US900123CL22,25.03.2027,1231,USD,94.540000,8.14,96.632667,7.42
USM88269US88,24.09.2027,1414,USD,102.276889,8.23,104.438444,7.61
US900123DF45,15.01.2028,1527,USD,107.956514,8.48,110.002236,7.94
US900123CP36,17.02.2028,1560,USD,90.136597,8.24,92.203542,7.65
US900123CQ19,24.10.2028,1810,USD,91.282222,8.38,93.370278,7.85
US900123DH01,14.03.2029,1951,USD,104.082333,8.74,106.184500,8.28
US900123CT57,26.04.2029,1994,USD,96.106528,8.60,98.273250,8.11
US900123AL40,15.01.2030,2258,USD,119.575403,8.53,122.225347,8.05
US900123CY43,13.03.2030,2315,USD,84.354250,8.68,86.480583,8.21
US900123DJ66,13.07.2030,2437,USD,104.172625,8.88,106.276014,8.48
US900123DA57,15.01.2031,2623,USD,87.012694,8.79,89.142806,8.36
US900123DC14,26.06.2031,2785,USD,86.323806,8.77,88.455083,8.36
US900123DG28,19.01.2033,3358,USD,104.610625,9.09,106.732792,8.77
US900123DD96,20.09.2033,3602,USD,86.102778,8.77,88.321000,8.41
US900123AT75,14.02.2034,3749,USD,96.866111,8.75,99.165000,8.42
US900123AY60,17.03.2036,4511,USD,85.093153,9.04,87.419542,8.70
US900123BB58,05.03.2038,5229,USD,87.392028,9.00,89.752583,8.68
US900123BG46,30.05.2040,6046,USD,82.338000,9.20,84.687000,8.89
US900123BJ84,14.01.2041,6275,USD,74.493333,9.21,76.854000,8.88
US900123CB40,16.04.2043,7097,USD,62.174000,9.09,64.361167,8.77
US900123CG37,17.02.2045,7770,USD,76.868431,9.31,79.108042,9.02
US900123CM05,11.05.2047,8583,USD,69.555028,9.25,68.857917,8.95
XS1843443356,31.03.2025,507,EUR,101.529601,5.60,103.569148,4.08
XS1629918415,14.06.2025,582,EUR,97.840087,5.58,99.869607,4.23
XS1909184753,16.02.2026,829,EUR,102.113836,6.00,104.158822,5.05
XS2361850527,08.07.2027,1336,EUR,95.291194,6.32,97.363008,5.67
