Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CR91,23.12.2023,915,USD,110.752722,4.21,113.010000,3.31
US900123CF53,22.03.2024,1005,USD,104.431528,4.57,106.663472,3.73
US900123CV04,10.08.2024,1146,USD,106.518694,4.88,108.843972,4.11
US900123CW86,14.11.2024,1242,USD,102.550556,4.96,104.798667,4.26
US900123AW05,05.02.2025,1325,USD,110.078111,5.14,112.425083,4.47
US900123CX69,13.03.2025,1361,USD,98.238944,5.12,100.488556,4.45
US900123CZ18,14.10.2025,1576,USD,104.996458,5.37,107.244875,4.81
US900123DB31,26.01.2026,1680,USD,99.466194,5.36,101.764583,4.79
US900123CJ75,14.04.2026,1758,USD,96.022972,5.39,98.364583,4.83
US900123CK49,09.10.2026,1936,USD,98.040000,5.52,100.322083,5.02
US900123CL22,25.03.2027,2103,USD,102.636333,5.75,105.069667,5.26
US900123CP36,17.02.2028,2432,USD,98.040278,5.81,100.385750,5.38
US900123CQ19,24.10.2028,2682,USD,101.682792,6.00,104.116819,5.60
US900123CT57,26.04.2029,2866,USD,109.741931,6.22,112.287292,5.84
US900123AL40,15.01.2030,3130,USD,142.425833,6.20,145.694806,5.81
US900123CY43,13.03.2030,3187,USD,95.492167,6.14,98.028333,5.75
US900123DA57,15.01.2031,3495,USD,100.514028,6.34,103.074083,5.98
US900123DC14,26.06.2031,3657,USD,0.000000,0.00,0.000000,0.00
US900123AT75,14.02.2034,4621,USD,114.465222,6.62,117.053667,6.35
US900123AY60,17.03.2036,5383,USD,102.295139,6.82,104.876333,6.55
US900123BB58,05.03.2038,6101,USD,106.379722,6.82,109.290000,6.54
US900123BG46,30.05.2040,6918,USD,97.920750,6.99,100.501250,6.74
US900123BJ84,14.01.2041,7147,USD,92.349667,6.97,94.913000,6.72
US900123CB40,16.04.2043,7969,USD,79.877208,6.72,82.427292,6.47
US900123CG37,17.02.2045,8642,USD,96.506944,7.13,99.063750,6.91
US900123CM05,11.05.2047,9455,USD,85.503889,7.03,88.045833,6.79
XS1843443356,31.03.2025,1379,EUR,104.029041,3.76,106.917384,2.96
XS1629918415,14.06.2025,1454,EUR,98.149329,3.78,101.047137,2.99
XS1909184753,16.02.2026,1701,EUR,105.773822,4.23,108.692315,3.56
