Kýymet Adý,Vade,Vadeye Kalan Gün,Döviz,Alýþ Fiyatý,Alýþ Oraný,Satýþ Fiyatý,Satýþ Oraný
US900123CF53,22.03.2024,2542,USD,102.773611,5.31,106.353472,4.72
US900123AW05,05.02.2025,2862,USD,113.999653,5.36,117.472083,4.87
US900123CJ75,14.04.2026,3295,USD,93.790556,5.42,97.149583,4.94
US900123CK49,09.10.2026,3473,USD,97.896875,5.49,98.902083,5.03
US900123CL22,25.03.2027,3640,USD,104.316667,5.59,107.52,5.19
US900123AL40,15.01.2030,4667,USD,156.796875,5.81,160.461806,5.52
US900123AT75,14.02.2034,6158,USD,120.405556,6.15,124.016667,5.86
US900123AY60,17.03.2036,6920,USD,108.112847,6.17,111.658333,5.89
US900123BB58,05.03.2038,7638,USD,112.499306,6.23,115.975,5.96
US900123BG46,30.05.2040,8455,USD,108.3625,6.26,111.95625,5.99
US900123BJ84,14.01.2041,8684,USD,99.366667,6.16,102.95,5.88
US900123CB40,16.04.2043,9506,USD,87.427083,6.01,90.994792,5.72
US900123CG37,17.02.2045,10179,USD,107.026736,6.16,110.61875,5.92
